Pedido_ID,Linea_ID,Fecha,Hora inicio preparación,Hora fin preparación,Plato,Cantidad_platos,Insumo,Cantidad_insumo,Unidad,Lote_ID,Ubicación_origen,Responsable (cocinero/chef),Tiempo_total,Estado del pedido,Desperdicio registrado,Observaciones del pedido
20220909-5,2,2022-09-09,13:06,11:22,Tallarines Verdes,23,Espinaca,1.38,kg,L746-0017,C5,Chef,8,Completado,0.0865965623756779,
20220909-5,3,2022-09-09,13:06,11:22,Tallarines Verdes,23,Queso fresco,0.69,kg,L298-0009,C6,Chef,8,Completado,0.06764936386139633,
20220910-1,1,2022-09-10,14:00,12:34,Lomo Saltado,75,Carne de res,13.5,kg,L595-0148,A1,Chef,11,Completado,1.1467626336170913,
20220910-1,2,2022-09-10,14:00,12:34,Lomo Saltado,75,Papa amarilla,11.25,kg,L057-0123,B1,Chef,11,Completado,0.6262048162763518,
20220910-1,3,2022-09-10,14:00,12:34,Lomo Saltado,75,Cebolla roja,3.0,kg,L875-0055,C1,Chef,11,Completado,0.1263474662485661,
20220910-2,1,2022-09-10,16:17,17:16,Pollo a la Brasa,61,Pollo entero,24.4,kg,L162-0274,A2,Chef,14,Completado,1.3331710417088085,
20220910-2,2,2022-09-10,16:17,17:16,Pollo a la Brasa,61,Papa blanca,12.2,kg,L336-0139,B2,Chef,14,Completado,0.6000223607373655,
20220910-2,3,2022-09-10,16:17,17:16,Pollo a la Brasa,61,Ensalada,6.1,kg,L281-0071,C2,Chef,14,Completado,0.5818405082904939,
20220910-3,1,2022-09-10,17:53,13:24,Ceviche Clásico,53,Pescado blanco,10.6,kg,L189-0109,D1,Chef,13,Completado,0.7155544433017359,
20220910-3,2,2022-09-10,17:53,13:24,Ceviche Clásico,53,Limón,2.65,ml,L173-0027,D2,Chef,13,Completado,0.11665423188792559,
20220910-3,3,2022-09-10,17:53,13:24,Ceviche Clásico,53,Cebolla roja,2.12,kg,L875-0055,C1,Chef,13,Completado,0.12208697082285862,
20220910-4,1,2022-09-10,16:47,10:49,Arroz Chaufa,30,Arroz,7.5,kg,L441-0103,E1,Chef,16,Completado,0.7339139526155797,
20220910-4,2,2022-09-10,16:47,10:49,Arroz Chaufa,30,Huevo,1.5,kg,L212-0020,C4,Chef,16,Completado,0.06416424203887305,
20220910-4,3,2022-09-10,16:47,10:49,Arroz Chaufa,30,Pollo desmenuzado,1.8,kg,L701-0026,A3,Chef,16,Completado,0.1384931756903195,
20220910-5,1,2022-09-10,16:27,17:07,Tallarines Verdes,29,Fideos,5.8,kg,L174-0055,E2,Chef,17,Completado,0.4760426666968852,
20220910-5,2,2022-09-10,16:27,17:07,Tallarines Verdes,29,Espinaca,1.74,kg,L746-0017,C5,Chef,17,Completado,0.07354881947153147,
20220910-5,3,2022-09-10,16:27,17:07,Tallarines Verdes,29,Queso fresco,0.87,kg,L298-0009,C6,Chef,17,Completado,0.06683448465537063,
20220911-1,1,2022-09-11,11:12,17:27,Lomo Saltado,86,Carne de res,15.48,kg,L595-0148,A1,Chef,17,Completado,1.1713132604050154,
20220911-1,2,2022-09-11,11:12,17:27,Lomo Saltado,86,Papa amarilla,12.9,kg,L057-0123,B1,Chef,17,Completado,1.1457398365158091,
20220911-1,3,2022-09-11,11:12,17:27,Lomo Saltado,86,Cebolla roja,3.44,kg,L875-0055,C1,Chef,17,Completado,0.3147090390924427,
20220911-2,1,2022-09-11,14:01,13:49,Pollo a la Brasa,67,Pollo entero,26.8,kg,L162-0274,A2,Chef,17,Completado,1.801913126302845,
20220911-2,2,2022-09-11,14:01,13:49,Pollo a la Brasa,67,Papa blanca,13.4,kg,L336-0139,B2,Chef,17,Completado,0.6883730137624449,
20220911-2,3,2022-09-11,14:01,13:49,Pollo a la Brasa,67,Ensalada,6.7,kg,L281-0071,C2,Chef,17,Completado,0.620655848352882,
20220911-3,1,2022-09-11,13:48,16:56,Ceviche Clásico,46,Pescado blanco,9.2,kg,L189-0109,D1,Chef,6,Completado,0.7049589074094625,
20220911-3,2,2022-09-11,13:48,16:56,Ceviche Clásico,46,Limón,2.3,ml,L173-0027,D2,Chef,6,Completado,0.1564136314754084,
20220911-3,3,2022-09-11,13:48,16:56,Ceviche Clásico,46,Cebolla roja,1.84,kg,L875-0055,C1,Chef,6,Completado,0.15970520120491766,
20220911-4,1,2022-09-11,15:55,10:40,Arroz Chaufa,31,Arroz,7.75,kg,L441-0103,E1,Chef,16,Completado,0.7591344111865883,
20220911-4,2,2022-09-11,15:55,10:40,Arroz Chaufa,31,Huevo,1.55,kg,L212-0020,C4,Chef,16,Completado,0.13445031185761525,
20220911-4,3,2022-09-11,15:55,10:40,Arroz Chaufa,31,Pollo desmenuzado,1.86,kg,L701-0026,A3,Chef,16,Completado,0.1099168714413432,
20220911-5,1,2022-09-11,13:52,13:58,Tallarines Verdes,32,Fideos,6.4,kg,L174-0055,E2,Chef,12,Completado,0.5057002911795441,
20220911-5,2,2022-09-11,13:52,13:58,Tallarines Verdes,32,Espinaca,1.92,kg,L746-0017,C5,Chef,12,Completado,0.12486096475639553,
20220911-5,3,2022-09-11,13:52,13:58,Tallarines Verdes,32,Queso fresco,0.96,kg,L298-0009,C6,Chef,12,Completado,0.05102095102470647,
20220912-1,1,2022-09-12,18:35,17:51,Lomo Saltado,31,Carne de res,5.58,kg,L595-0148,A1,Chef,11,Completado,0.49414171237370585,
20220912-1,2,2022-09-12,18:35,17:51,Lomo Saltado,31,Papa amarilla,4.65,kg,L057-0123,B1,Chef,11,Completado,0.27385212929898817,
20220912-1,3,2022-09-12,18:35,17:51,Lomo Saltado,31,Cebolla roja,1.24,kg,L875-0055,C1,Chef,11,Completado,0.09706827436143803,
20220912-2,1,2022-09-12,10:22,15:19,Pollo a la Brasa,29,Pollo entero,11.6,kg,L162-0274,A2,Chef,9,Completado,0.7948587574870166,
20220912-2,2,2022-09-12,10:22,15:19,Pollo a la Brasa,29,Papa blanca,5.8,kg,L336-0139,B2,Chef,9,Completado,0.5009603578968418,
20220912-2,3,2022-09-12,10:22,15:19,Pollo a la Brasa,29,Ensalada,2.9,kg,L281-0071,C2,Chef,9,Completado,0.12387689950617266,
20220912-3,1,2022-09-12,19:00,11:14,Ceviche Clásico,25,Pescado blanco,5.0,kg,L189-0110,D1,Chef,12,Completado,0.25532754142801156,
20220912-3,2,2022-09-12,19:00,11:14,Ceviche Clásico,25,Limón,1.25,ml,L173-0027,D2,Chef,12,Completado,0.10807275627535598,
20220912-3,3,2022-09-12,19:00,11:14,Ceviche Clásico,25,Cebolla roja,1.0,kg,L875-0055,C1,Chef,12,Completado,0.06070878743993663,
20220912-4,1,2022-09-12,15:01,19:53,Arroz Chaufa,22,Arroz,5.5,kg,L441-0103,E1,Chef,9,Completado,0.35004245811592766,
20220912-4,2,2022-09-12,15:01,19:53,Arroz Chaufa,22,Huevo,1.1,kg,L212-0020,C4,Chef,9,Completado,0.09965915914098918,
20220912-4,3,2022-09-12,15:01,19:53,Arroz Chaufa,22,Pollo desmenuzado,1.32,kg,L701-0026,A3,Chef,9,Completado,0.10202407899361847,
20220912-5,1,2022-09-12,14:41,12:47,Tallarines Verdes,13,Fideos,2.6,kg,L174-0055,E2,Chef,13,Completado,0.12772566110171313,
20220912-5,2,2022-09-12,14:41,12:47,Tallarines Verdes,13,Espinaca,0.78,kg,L746-0017,C5,Chef,13,Completado,0.05001363413700087,
20220912-5,3,2022-09-12,14:41,12:47,Tallarines Verdes,13,Queso fresco,0.39,kg,L298-0009,C6,Chef,13,Completado,0.016703869378605636,
20220913-1,1,2022-09-13,15:06,14:38,Lomo Saltado,65,Carne de res,11.7,kg,L595-0148,A1,Chef,7,Completado,0.7071748444931617,
20220913-1,2,2022-09-13,15:06,14:38,Lomo Saltado,65,Papa amarilla,9.75,kg,L057-0123,B1,Chef,7,Completado,0.5025404312086641,
20220913-1,3,2022-09-13,15:06,14:38,Lomo Saltado,65,Cebolla roja,2.6,kg,L875-0055,C1,Chef,7,Completado,0.20239982103879747,
20220913-2,1,2022-09-13,13:52,14:11,Pollo a la Brasa,50,Pollo entero,20.0,kg,L162-0275,A2,Chef,7,Completado,1.497759045088115,
20220913-2,2,2022-09-13,13:52,14:11,Pollo a la Brasa,50,Papa blanca,10.0,kg,L336-0140,B2,Chef,7,Completado,0.4203400131511964,
20220913-2,3,2022-09-13,13:52,14:11,Pollo a la Brasa,50,Ensalada,5.0,kg,L281-0071,C2,Chef,7,Completado,0.28919069625604854,
20220913-3,1,2022-09-13,14:15,14:20,Ceviche Clásico,43,Pescado blanco,8.6,kg,L189-0110,D1,Chef,12,Completado,0.5072343155278635,
20220913-3,2,2022-09-13,14:15,14:20,Ceviche Clásico,43,Limón,2.15,ml,L173-0027,D2,Chef,12,Completado,0.14353735341610094,
20220913-3,3,2022-09-13,14:15,14:20,Ceviche Clásico,43,Cebolla roja,1.72,kg,L875-0055,C1,Chef,12,Completado,0.1405197027412717,
20220913-4,1,2022-09-13,20:29,17:26,Arroz Chaufa,34,Arroz,8.5,kg,L441-0103,E1,Chef,6,Completado,0.37021739547840876,
20220913-4,2,2022-09-13,20:29,17:26,Arroz Chaufa,34,Huevo,1.7,kg,L212-0020,C4,Chef,6,Completado,0.10127855972695314,
20220913-4,3,2022-09-13,20:29,17:26,Arroz Chaufa,34,Pollo desmenuzado,2.04,kg,L701-0026,A3,Chef,6,Completado,0.12807458988231868,
20220913-5,1,2022-09-13,19:30,11:06,Tallarines Verdes,17,Fideos,3.4,kg,L174-0055,E2,Chef,10,Completado,0.21061775218262002,
20220913-5,2,2022-09-13,19:30,11:06,Tallarines Verdes,17,Espinaca,1.02,kg,L746-0017,C5,Chef,10,Completado,0.06298039408120717,
20220913-5,3,2022-09-13,19:30,11:06,Tallarines Verdes,17,Queso fresco,0.51,kg,L298-0009,C6,Chef,10,Completado,0.03983313746398399,
20220914-1,1,2022-09-14,18:55,11:28,Lomo Saltado,47,Carne de res,8.46,kg,L595-0148,A1,Chef,10,Completado,0.35640094639823133,
20220914-1,2,2022-09-14,18:55,11:28,Lomo Saltado,47,Papa amarilla,7.05,kg,L057-0123,B1,Chef,10,Completado,0.5856526109542224,
20220914-1,3,2022-09-14,18:55,11:28,Lomo Saltado,47,Cebolla roja,1.88,kg,L875-0055,C1,Chef,10,Completado,0.0779268410915439,
20220914-2,1,2022-09-14,10:08,19:59,Pollo a la Brasa,53,Pollo entero,21.2,kg,L162-0275,A2,Chef,11,Completado,1.9863460958292143,
20220914-2,2,2022-09-14,10:08,19:59,Pollo a la Brasa,53,Papa blanca,10.6,kg,L336-0140,B2,Chef,11,Completado,0.8942151107796169,
20220914-2,3,2022-09-14,10:08,19:59,Pollo a la Brasa,53,Ensalada,5.3,kg,L281-0071,C2,Chef,11,Completado,0.39793975738129,
20220914-3,1,2022-09-14,13:37,15:12,Ceviche Clásico,32,Pescado blanco,6.4,kg,L189-0110,D1,Chef,7,Completado,0.5903204995522275,
20220914-3,2,2022-09-14,13:37,15:12,Ceviche Clásico,32,Limón,1.6,ml,L173-0027,D2,Chef,7,Completado,0.12227736791988049,
20220914-3,3,2022-09-14,13:37,15:12,Ceviche Clásico,32,Cebolla roja,1.28,kg,L875-0055,C1,Chef,7,Completado,0.10943257641639523,
20220914-4,1,2022-09-14,20:01,18:49,Arroz Chaufa,20,Arroz,5.0,kg,L441-0103,E1,Chef,13,Completado,0.44378122305247986,
20220914-4,2,2022-09-14,20:01,18:49,Arroz Chaufa,20,Huevo,1.0,kg,L212-0020,C4,Chef,13,Completado,0.058811130473211896,
20220914-4,3,2022-09-14,20:01,18:49,Arroz Chaufa,20,Pollo desmenuzado,1.2,kg,L701-0026,A3,Chef,13,Completado,0.11042970904847256,
20220914-5,1,2022-09-14,16:42,15:26,Tallarines Verdes,14,Fideos,2.8,kg,L174-0055,E2,Chef,7,Completado,0.15364071327099893,
20220914-5,2,2022-09-14,16:42,15:26,Tallarines Verdes,14,Espinaca,0.84,kg,L746-0017,C5,Chef,7,Completado,0.06238203609184781,
20220914-5,3,2022-09-14,16:42,15:26,Tallarines Verdes,14,Queso fresco,0.42,kg,L298-0009,C6,Chef,7,Completado,0.027132547951631017,
20220915-1,1,2022-09-15,14:21,12:04,Lomo Saltado,53,Carne de res,9.54,kg,L595-0148,A1,Chef,15,Completado,0.6346379210134488,
20220915-1,2,2022-09-15,14:21,12:04,Lomo Saltado,53,Papa amarilla,7.95,kg,L057-0123,B1,Chef,15,Completado,0.5987734878593641,
20220915-1,3,2022-09-15,14:21,12:04,Lomo Saltado,53,Cebolla roja,2.12,kg,L875-0055,C1,Chef,15,Completado,0.1330388202128899,
20220915-2,1,2022-09-15,16:20,11:52,Pollo a la Brasa,40,Pollo entero,16.0,kg,L162-0275,A2,Chef,17,Completado,1.3709519115401925,
20220915-2,2,2022-09-15,16:20,11:52,Pollo a la Brasa,40,Papa blanca,8.0,kg,L336-0140,B2,Chef,17,Completado,0.32923620057228703,
20220915-2,3,2022-09-15,16:20,11:52,Pollo a la Brasa,40,Ensalada,4.0,kg,L281-0071,C2,Chef,17,Completado,0.30954438696831665,
20220915-3,1,2022-09-15,20:47,15:04,Ceviche Clásico,22,Pescado blanco,4.4,kg,L189-0110,D1,Chef,12,Completado,0.19876325679709872,
20220915-3,2,2022-09-15,20:47,15:04,Ceviche Clásico,22,Limón,1.1,ml,L173-0027,D2,Chef,12,Completado,0.05024165113045389,
20220915-3,3,2022-09-15,20:47,15:04,Ceviche Clásico,22,Cebolla roja,0.88,kg,L875-0055,C1,Chef,12,Completado,0.044903745811422986,
20220915-4,1,2022-09-15,15:15,14:05,Arroz Chaufa,28,Arroz,7.0,kg,L441-0103,E1,Chef,15,Completado,0.5573839896701887,
20220915-4,2,2022-09-15,15:15,14:05,Arroz Chaufa,28,Huevo,1.4,kg,L212-0020,C4,Chef,15,Completado,0.11101254097827498,
20220915-4,3,2022-09-15,15:15,14:05,Arroz Chaufa,28,Pollo desmenuzado,1.68,kg,L701-0026,A3,Chef,15,Completado,0.1039566808967253,
20220915-5,1,2022-09-15,10:56,11:30,Tallarines Verdes,22,Fideos,4.4,kg,L174-0055,E2,Chef,10,Completado,0.3615813768444448,
20220915-5,2,2022-09-15,10:56,11:30,Tallarines Verdes,22,Espinaca,1.32,kg,L746-0017,C5,Chef,10,Completado,0.0832228744681105,
20220915-5,3,2022-09-15,10:56,11:30,Tallarines Verdes,22,Queso fresco,0.66,kg,L298-0009,C6,Chef,10,Completado,0.0487187015714216,
20220916-1,1,2022-09-16,20:35,18:19,Lomo Saltado,66,Carne de res,11.88,kg,L595-0148,A1,Chef,17,Completado,0.9630420939838656,
20220916-1,2,2022-09-16,20:35,18:19,Lomo Saltado,66,Papa amarilla,9.9,kg,L057-0123,B1,Chef,17,Completado,0.5126785718938892,
20220916-1,3,2022-09-16,20:35,18:19,Lomo Saltado,66,Cebolla roja,2.64,kg,L875-0055,C1,Chef,17,Completado,0.26148033598383674,
20220916-2,1,2022-09-16,10:27,16:29,Pollo a la Brasa,54,Pollo entero,21.6,kg,L162-0275,A2,Chef,7,Completado,1.7610115604973644,
20220916-2,2,2022-09-16,10:27,16:29,Pollo a la Brasa,54,Papa blanca,10.8,kg,L336-0140,B2,Chef,7,Completado,0.4723150597029468,
20220916-2,3,2022-09-16,10:27,16:29,Pollo a la Brasa,54,Ensalada,5.4,kg,L281-0071,C2,Chef,7,Completado,0.3545806400544079,
20220916-3,1,2022-09-16,15:22,19:48,Ceviche Clásico,37,Pescado blanco,7.4,kg,L189-0110,D1,Chef,6,Completado,0.6383084637407721,
20220916-3,2,2022-09-16,15:22,19:48,Ceviche Clásico,37,Limón,1.85,ml,L173-0027,D2,Chef,6,Completado,0.15630003875489532,
20220916-3,3,2022-09-16,15:22,19:48,Ceviche Clásico,37,Cebolla roja,1.48,kg,L875-0055,C1,Chef,6,Completado,0.09384571991121388,
20220916-4,1,2022-09-16,19:26,11:51,Arroz Chaufa,24,Arroz,6.0,kg,L441-0103,E1,Chef,13,Completado,0.5358678949679707,
20220916-4,2,2022-09-16,19:26,11:51,Arroz Chaufa,24,Huevo,1.2,kg,L212-0020,C4,Chef,13,Completado,0.05506607448946993,
20220916-4,3,2022-09-16,19:26,11:51,Arroz Chaufa,24,Pollo desmenuzado,1.44,kg,L701-0026,A3,Chef,13,Completado,0.07694494793752746,
20220916-5,1,2022-09-16,16:46,10:04,Tallarines Verdes,15,Fideos,3.0,kg,L174-0055,E2,Chef,11,Completado,0.2905940194469821,
20220916-5,2,2022-09-16,16:46,10:04,Tallarines Verdes,15,Espinaca,0.9,kg,L746-0017,C5,Chef,11,Completado,0.06162038691294875,
20220916-5,3,2022-09-16,16:46,10:04,Tallarines Verdes,15,Queso fresco,0.45,kg,L298-0009,C6,Chef,11,Completado,0.04296200107860437,
20220917-1,1,2022-09-17,17:32,20:34,Lomo Saltado,48,Carne de res,8.64,kg,L595-0148,A1,Chef,11,Completado,0.759129865373861,
20220917-1,2,2022-09-17,17:32,20:34,Lomo Saltado,48,Papa amarilla,7.2,kg,L057-0123,B1,Chef,11,Completado,0.30212775409627424,
20220917-1,3,2022-09-17,17:32,20:34,Lomo Saltado,48,Cebolla roja,1.92,kg,L875-0055,C1,Chef,11,Completado,0.19187529389467783,
20220917-2,1,2022-09-17,13:43,16:06,Pollo a la Brasa,45,Pollo entero,18.0,kg,L162-0275,A2,Chef,6,Completado,1.4910085682939964,
20220917-2,2,2022-09-17,13:43,16:06,Pollo a la Brasa,45,Papa blanca,9.0,kg,L336-0140,B2,Chef,6,Completado,0.8910067434182968,
20220917-2,3,2022-09-17,13:43,16:06,Pollo a la Brasa,45,Ensalada,4.5,kg,L281-0071,C2,Chef,6,Completado,0.18056858664670453,
20220917-3,1,2022-09-17,15:12,13:39,Ceviche Clásico,29,Pescado blanco,5.8,kg,L189-0110,D1,Chef,17,Completado,0.25272107882791645,
20220917-3,2,2022-09-17,15:12,13:39,Ceviche Clásico,29,Limón,1.45,ml,L173-0027,D2,Chef,17,Completado,0.0669427316245962,
20220917-3,3,2022-09-17,15:12,13:39,Ceviche Clásico,29,Cebolla roja,1.16,kg,L875-0055,C1,Chef,17,Completado,0.05627461513210274,
20220917-4,1,2022-09-17,15:35,13:23,Arroz Chaufa,29,Arroz,7.25,kg,L441-0103,E1,Chef,8,Completado,0.6395018108734958,
20220917-4,2,2022-09-17,15:35,13:23,Arroz Chaufa,29,Huevo,1.45,kg,L212-0020,C4,Chef,8,Completado,0.10745631304394766,
20220917-4,3,2022-09-17,15:35,13:23,Arroz Chaufa,29,Pollo desmenuzado,1.74,kg,L701-0026,A3,Chef,8,Completado,0.07313776653827604,
20220917-5,1,2022-09-17,12:12,13:10,Tallarines Verdes,18,Fideos,3.6,kg,L174-0055,E2,Chef,17,Completado,0.2577284778215214,
20220917-5,2,2022-09-17,12:12,13:10,Tallarines Verdes,18,Espinaca,1.08,kg,L746-0017,C5,Chef,17,Completado,0.06826705255605463,
20220917-5,3,2022-09-17,12:12,13:10,Tallarines Verdes,18,Queso fresco,0.54,kg,L298-0009,C6,Chef,17,Completado,0.048475835582193004,
20220918-1,1,2022-09-18,17:18,15:23,Lomo Saltado,56,Carne de res,10.08,kg,L595-0148,A1,Chef,11,Completado,0.4760659224801785,
20220918-1,2,2022-09-18,17:18,15:23,Lomo Saltado,56,Papa amarilla,8.4,kg,L057-0123,B1,Chef,11,Completado,0.3846668500100096,
20220918-1,3,2022-09-18,17:18,15:23,Lomo Saltado,56,Cebolla roja,2.24,kg,L875-0055,C1,Chef,11,Completado,0.20391495557709247,
20220918-2,1,2022-09-18,17:42,19:58,Pollo a la Brasa,41,Pollo entero,16.4,kg,L162-0276,A2,Chef,15,Completado,1.6061514421665373,
20220918-2,2,2022-09-18,17:42,19:58,Pollo a la Brasa,41,Papa blanca,8.2,kg,L336-0140,B2,Chef,15,Completado,0.37131798628672547,
20220918-2,3,2022-09-18,17:42,19:58,Pollo a la Brasa,41,Ensalada,4.1,kg,L281-0071,C2,Chef,15,Completado,0.3492211006866953,
20220918-3,1,2022-09-18,12:22,18:43,Ceviche Clásico,29,Pescado blanco,5.8,kg,L189-0110,D1,Chef,15,Completado,0.5124056508878935,
20220918-3,2,2022-09-18,12:22,18:43,Ceviche Clásico,29,Limón,1.45,ml,L173-0027,D2,Chef,15,Completado,0.13688137088189276,
20220918-3,3,2022-09-18,12:22,18:43,Ceviche Clásico,29,Cebolla roja,1.16,kg,L875-0055,C1,Chef,15,Completado,0.09560578942039068,
20220918-4,1,2022-09-18,18:28,18:53,Arroz Chaufa,27,Arroz,6.75,kg,L441-0103,E1,Chef,15,Completado,0.5233948765303557,
20220918-4,2,2022-09-18,18:28,18:53,Arroz Chaufa,27,Huevo,1.35,kg,L212-0020,C4,Chef,15,Completado,0.08166026007474224,
20220918-4,3,2022-09-18,18:28,18:53,Arroz Chaufa,27,Pollo desmenuzado,1.62,kg,L701-0026,A3,Chef,15,Completado,0.10349680135697113,
20220918-5,1,2022-09-18,17:17,11:35,Tallarines Verdes,15,Fideos,3.0,kg,L174-0055,E2,Chef,14,Completado,0.17984848205644563,
20220918-5,2,2022-09-18,17:17,11:35,Tallarines Verdes,15,Espinaca,0.9,kg,L746-0017,C5,Chef,14,Completado,0.0490331118040629,
20220918-5,3,2022-09-18,17:17,11:35,Tallarines Verdes,15,Queso fresco,0.45,kg,L298-0009,C6,Chef,14,Completado,0.019509926241117383,
20220919-1,1,2022-09-19,12:58,14:12,Lomo Saltado,46,Carne de res,8.28,kg,L595-0148,A1,Chef,15,Completado,0.6224641446299221,
20220919-1,2,2022-09-19,12:58,14:12,Lomo Saltado,46,Papa amarilla,6.9,kg,L057-0123,B1,Chef,15,Completado,0.4392635647078303,
20220919-1,3,2022-09-19,12:58,14:12,Lomo Saltado,46,Cebolla roja,1.84,kg,L875-0055,C1,Chef,15,Completado,0.09951017417736506,
20220919-2,1,2022-09-19,11:23,19:45,Pollo a la Brasa,42,Pollo entero,16.8,kg,L162-0276,A2,Chef,12,Completado,0.7154134506436801,
20220919-2,2,2022-09-19,11:23,19:45,Pollo a la Brasa,42,Papa blanca,8.4,kg,L336-0140,B2,Chef,12,Completado,0.7703365920280827,
20220919-2,3,2022-09-19,11:23,19:45,Pollo a la Brasa,42,Ensalada,4.2,kg,L281-0071,C2,Chef,12,Completado,0.20288288287547965,
20220919-3,1,2022-09-19,10:53,11:02,Ceviche Clásico,36,Pescado blanco,7.2,kg,L189-0110,D1,Chef,10,Completado,0.6617190640753797,
20220919-3,2,2022-09-19,10:53,11:02,Ceviche Clásico,36,Limón,1.8,ml,L173-0027,D2,Chef,10,Completado,0.16001114762214053,
20220919-3,3,2022-09-19,10:53,11:02,Ceviche Clásico,36,Cebolla roja,1.44,kg,L875-0055,C1,Chef,10,Completado,0.1276919630818273,
20220919-4,1,2022-09-19,11:19,12:16,Arroz Chaufa,24,Arroz,6.0,kg,L441-0103,E1,Chef,9,Completado,0.5522282874692149,
20220919-4,2,2022-09-19,11:19,12:16,Arroz Chaufa,24,Huevo,1.2,kg,L212-0020,C4,Chef,9,Completado,0.07646228785542161,
20220919-4,3,2022-09-19,11:19,12:16,Arroz Chaufa,24,Pollo desmenuzado,1.44,kg,L701-0026,A3,Chef,9,Completado,0.12521125338992753,
20220919-5,1,2022-09-19,14:52,15:46,Tallarines Verdes,15,Fideos,3.0,kg,L174-0056,E2,Chef,10,Completado,0.1793611455861226,
20220919-5,2,2022-09-19,14:52,15:46,Tallarines Verdes,15,Espinaca,0.9,kg,L746-0017,C5,Chef,10,Completado,0.08836340330113819,
20220919-5,3,2022-09-19,14:52,15:46,Tallarines Verdes,15,Queso fresco,0.45,kg,L298-0009,C6,Chef,10,Completado,0.01853867993718864,
20220920-1,1,2022-09-20,10:31,17:31,Lomo Saltado,28,Carne de res,5.04,kg,L595-0149,A1,Chef,9,Completado,0.5006596701811258,
20220920-1,2,2022-09-20,10:31,17:31,Lomo Saltado,28,Papa amarilla,4.2,kg,L057-0124,B1,Chef,9,Completado,0.4159031652334428,
20220920-1,3,2022-09-20,10:31,17:31,Lomo Saltado,28,Cebolla roja,1.12,kg,L875-0055,C1,Chef,9,Completado,0.07672531331208968,
20220920-2,1,2022-09-20,18:23,20:36,Pollo a la Brasa,18,Pollo entero,7.2,kg,L162-0276,A2,Chef,8,Completado,0.6179736218841347,
20220920-2,2,2022-09-20,18:23,20:36,Pollo a la Brasa,18,Papa blanca,3.6,kg,L336-0140,B2,Chef,8,Completado,0.15508521410098883,
20220920-2,3,2022-09-20,18:23,20:36,Pollo a la Brasa,18,Ensalada,1.8,kg,L281-0071,C2,Chef,8,Completado,0.1006601698654991,
20220920-3,1,2022-09-20,13:53,14:05,Ceviche Clásico,19,Pescado blanco,3.8,kg,L189-0110,D1,Chef,7,Completado,0.3130524363621692,
20220920-3,2,2022-09-20,13:53,14:05,Ceviche Clásico,19,Limón,0.95,ml,L173-0027,D2,Chef,7,Completado,0.0564712284471475,
20220920-3,3,2022-09-20,13:53,14:05,Ceviche Clásico,19,Cebolla roja,0.76,kg,L875-0055,C1,Chef,7,Completado,0.04510561511083795,
20220920-4,1,2022-09-20,20:01,16:54,Arroz Chaufa,11,Arroz,2.75,kg,L441-0103,E1,Chef,10,Completado,0.21192209748048213,
20220920-4,2,2022-09-20,20:01,16:54,Arroz Chaufa,11,Huevo,0.55,kg,L212-0020,C4,Chef,10,Completado,0.03429309017222077,
20220920-4,3,2022-09-20,20:01,16:54,Arroz Chaufa,11,Pollo desmenuzado,0.66,kg,L701-0026,A3,Chef,10,Completado,0.03815671689455335,
20220920-5,1,2022-09-20,16:25,10:01,Tallarines Verdes,15,Fideos,3.0,kg,L174-0056,E2,Chef,9,Completado,0.1498292259951394,
20220920-5,2,2022-09-20,16:25,10:01,Tallarines Verdes,15,Espinaca,0.9,kg,L746-0017,C5,Chef,9,Completado,0.0650917066306068,
20220920-5,3,2022-09-20,16:25,10:01,Tallarines Verdes,15,Queso fresco,0.45,kg,L298-0009,C6,Chef,9,Completado,0.028203913848273015,
20220921-1,1,2022-09-21,14:27,19:27,Lomo Saltado,22,Carne de res,3.96,kg,L595-0149,A1,Chef,11,Completado,0.28062906494907636,
20220921-1,2,2022-09-21,14:27,19:27,Lomo Saltado,22,Papa amarilla,3.3,kg,L057-0124,B1,Chef,11,Completado,0.2869802563422937,
20220921-1,3,2022-09-21,14:27,19:27,Lomo Saltado,22,Cebolla roja,0.88,kg,L875-0055,C1,Chef,11,Completado,0.04478093606671694,
20220921-2,1,2022-09-21,15:57,16:26,Pollo a la Brasa,26,Pollo entero,10.4,kg,L162-0276,A2,Chef,9,Completado,0.7305215236189123,
20220921-2,2,2022-09-21,15:57,16:26,Pollo a la Brasa,26,Papa blanca,5.2,kg,L336-0140,B2,Chef,9,Completado,0.3358135647919386,
20220921-2,3,2022-09-21,15:57,16:26,Pollo a la Brasa,26,Ensalada,2.6,kg,L281-0071,C2,Chef,9,Completado,0.17864094481319337,
20220921-3,1,2022-09-21,14:07,11:18,Ceviche Clásico,25,Pescado blanco,5.0,kg,L189-0110,D1,Chef,9,Completado,0.397174579466845,
20220921-3,2,2022-09-21,14:07,11:18,Ceviche Clásico,25,Limón,1.25,ml,L173-0027,D2,Chef,9,Completado,0.06440713095374992,
20220921-3,3,2022-09-21,14:07,11:18,Ceviche Clásico,25,Cebolla roja,1.0,kg,L875-0055,C1,Chef,9,Completado,0.08936756233698484,
20220921-4,1,2022-09-21,16:53,16:49,Arroz Chaufa,13,Arroz,3.25,kg,L441-0103,E1,Chef,6,Completado,0.19348479026097345,
20220921-4,2,2022-09-21,16:53,16:49,Arroz Chaufa,13,Huevo,0.65,kg,L212-0020,C4,Chef,6,Completado,0.03471613911315693,
