fecha,día_semana,mes,estación,evento,feriado,clima,temperatura (°C)
2024-04-18,Jueves,Abril,Otoño,Ninguno,0,Lluvioso,21.14965022470472
2024-04-19,Viernes,Abril,Otoño,Ninguno,0,Soleado,23.21940987756593
2024-04-20,Sábado,Abril,Otoño,Ninguno,0,Nublado,24.31915897252965
2024-04-21,Domingo,Abril,Otoño,Ninguno,0,Nublado,24.23300588825721
2024-04-22,Lunes,Abril,Otoño,Ninguno,0,Lluvioso,24.81159758027898
2024-04-23,Martes,Abril,Otoño,Ninguno,0,Soleado,22.16367135256047
2024-04-24,Miércoles,Abril,Otoño,Ninguno,0,Nublado,22.02386036227041
2024-04-25,Jueves,Abril,Otoño,Ninguno,0,Nublado,24.74417428019585
2024-04-26,Viernes,Abril,Otoño,Ninguno,0,Soleado,21.17964247756932
2024-04-27,Sábado,Abril,Otoño,Ninguno,0,Soleado,22.74038824001215
2024-04-28,Domingo,Abril,Otoño,Ninguno,0,Lluvioso,24.56670906501965
2024-04-29,Lunes,Abril,Otoño,Ninguno,0,Lluvioso,23.9944320778278
2024-04-30,Martes,Abril,Otoño,Ninguno,0,Lluvioso,24.57378655879145
2024-05-01,Miércoles,Mayo,Otoño,Día del Trabajador,1,Lluvioso,23.0754334415458
2024-05-02,Jueves,Mayo,Otoño,Ninguno,0,Nublado,24.08804972844395
2024-05-03,Viernes,Mayo,Otoño,Ninguno,0,Soleado,23.64664505267104
2024-05-04,Sábado,Mayo,Otoño,Ninguno,0,Nublado,21.37786667224606
2024-05-05,Domingo,Mayo,Otoño,Ninguno,0,Nublado,23.9871584453961
2024-05-06,Lunes,Mayo,Otoño,Ninguno,0,Nublado,24.74725260213512
2024-05-07,Martes,Mayo,Otoño,Ninguno,0,Soleado,21.96388230002274
2024-05-08,Miércoles,Mayo,Otoño,Ninguno,0,Soleado,24.32445068849962
2024-05-09,Jueves,Mayo,Otoño,Ninguno,0,Soleado,21.61313726649798
2024-05-10,Viernes,Mayo,Otoño,Ninguno,0,Lluvioso,23.39753116608338
2024-05-11,Sábado,Mayo,Otoño,Ninguno,0,Soleado,24.49824816334986
2024-05-12,Domingo,Mayo,Otoño,Día de la Madre,0,Soleado,22.24129469160038
2024-05-13,Lunes,Mayo,Otoño,Ninguno,0,Soleado,24.10961935296471
2024-05-14,Martes,Mayo,Otoño,Ninguno,0,Soleado,23.00296474480937
2024-05-15,Miércoles,Mayo,Otoño,Ninguno,0,Lluvioso,21.575590010205
2024-05-16,Jueves,Mayo,Otoño,Ninguno,0,Lluvioso,21.91862411999542
2024-05-17,Viernes,Mayo,Otoño,Ninguno,0,Soleado,21.52728887114608
2024-05-18,Sábado,Mayo,Otoño,Ninguno,0,Soleado,21.48733001851413
2024-05-19,Domingo,Mayo,Otoño,Ninguno,0,Lluvioso,23.02531972648253
2024-05-20,Lunes,Mayo,Otoño,Ninguno,0,Lluvioso,23.32446643688361
2024-05-21,Martes,Mayo,Otoño,Ninguno,0,Lluvioso,21.79910260664023
2024-05-22,Miércoles,Mayo,Otoño,Ninguno,0,Lluvioso,23.86162851846321
2024-05-23,Jueves,Mayo,Otoño,Ninguno,0,Lluvioso,23.95593601566217
2024-05-24,Viernes,Mayo,Otoño,Ninguno,0,Lluvioso,21.49501521460138
2024-05-25,Sábado,Mayo,Otoño,Ninguno,0,Soleado,24.71025020402603
2024-05-26,Domingo,Mayo,Otoño,Ninguno,0,Soleado,22.20379476712376
2024-05-27,Lunes,Mayo,Otoño,Ninguno,0,Nublado,22.95433618140613
2024-05-28,Martes,Mayo,Otoño,Ninguno,0,Nublado,24.82249302818788
2024-05-29,Miércoles,Mayo,Otoño,Ninguno,0,Nublado,22.14578490752822
2024-05-30,Jueves,Mayo,Otoño,Ninguno,0,Lluvioso,21.09943796554503
2024-05-31,Viernes,Mayo,Otoño,Ninguno,0,Lluvioso,23.2207921693073
2024-06-01,Sábado,Junio,Otoño,Ninguno,0,Soleado,21.42358961500301
2024-06-02,Domingo,Junio,Otoño,Ninguno,0,Nublado,21.56135838825565
2024-06-03,Lunes,Junio,Otoño,Ninguno,0,Lluvioso,24.86492764857273
2024-06-04,Martes,Junio,Otoño,Ninguno,0,Nublado,23.38417021293749
2024-06-05,Miércoles,Junio,Otoño,Ninguno,0,Soleado,24.21744366245188
2024-06-06,Jueves,Junio,Otoño,Ninguno,0,Lluvioso,22.86952640622117
2024-06-07,Viernes,Junio,Otoño,Batalla de Arica / Día de la Bandera,1,Nublado,21.07134713590795
2024-06-08,Sábado,Junio,Otoño,Ninguno,0,Lluvioso,21.43657598706294
2024-06-09,Domingo,Junio,Otoño,Ninguno,0,Soleado,24.18726835330065
2024-06-10,Lunes,Junio,Otoño,Ninguno,0,Lluvioso,21.93056296786574
2024-06-11,Martes,Junio,Otoño,Ninguno,0,Nublado,23.42406328280005
2024-06-12,Miércoles,Junio,Otoño,Ninguno,0,Nublado,24.47095581510404
2024-06-13,Jueves,Junio,Otoño,Ninguno,0,Lluvioso,22.65028627709472
2024-06-14,Viernes,Junio,Otoño,Ninguno,0,Nublado,22.49673617362873
2024-06-15,Sábado,Junio,Otoño,Ninguno,0,Lluvioso,23.6077241023199
2024-06-16,Domingo,Junio,Otoño,Día del Padre,0,Nublado,24.4699625270093
2024-06-17,Lunes,Junio,Otoño,Ninguno,0,Soleado,21.99135825180543
2024-06-18,Martes,Junio,Otoño,Ninguno,0,Nublado,21.94664945199033
2024-06-19,Miércoles,Junio,Otoño,Ninguno,0,Lluvioso,24.26627505369564
2024-06-20,Jueves,Junio,Otoño,Ninguno,0,Lluvioso,21.4211123194165
2024-06-21,Viernes,Junio,Otoño,Ninguno,0,Lluvioso,23.37773465502581
2024-06-22,Sábado,Junio,Otoño,Ninguno,0,Soleado,21.58469297677079
2024-06-23,Domingo,Junio,Otoño,Ninguno,0,Soleado,22.2413386956963
2024-06-24,Lunes,Junio,Otoño,Ninguno,0,Lluvioso,21.57548773188457
2024-06-25,Martes,Junio,Otoño,Ninguno,0,Lluvioso,21.66212689094111
2024-06-26,Miércoles,Junio,Otoño,Ninguno,0,Lluvioso,22.13888032935174
2024-06-27,Jueves,Junio,Otoño,Ninguno,0,Nublado,21.46196025466142
2024-06-28,Viernes,Junio,Otoño,Ninguno,0,Soleado,21.08459206534576
2024-06-29,Sábado,Junio,Otoño,San Pedro y San Pablo,1,Lluvioso,21.69856588374341
2024-06-30,Domingo,Junio,Otoño,Ninguno,0,Soleado,21.2135277305087
2024-07-01,Lunes,Julio,Invierno,Ninguno,0,Nublado,19.72285810719803
2024-07-02,Martes,Julio,Invierno,Ninguno,0,Lluvioso,18.57452182732811
2024-07-03,Miércoles,Julio,Invierno,Ninguno,0,Lluvioso,19.01810494808892
2024-07-04,Jueves,Julio,Invierno,Ninguno,0,Nublado,20.50001976893843
2024-07-05,Viernes,Julio,Invierno,Ninguno,0,Lluvioso,17.17390024805117
2024-07-06,Sábado,Julio,Invierno,Ninguno,0,Lluvioso,17.7259936383861
2024-07-07,Domingo,Julio,Invierno,Ninguno,0,Lluvioso,17.99755030332885
2024-07-08,Lunes,Julio,Invierno,Ninguno,0,Nublado,19.28493060697109
2024-07-09,Martes,Julio,Invierno,Ninguno,0,Lluvioso,17.19701647971038
2024-07-10,Miércoles,Julio,Invierno,Ninguno,0,Nublado,18.49445655383829
2024-07-11,Jueves,Julio,Invierno,Ninguno,0,Lluvioso,17.40668761161486
2024-07-12,Viernes,Julio,Invierno,Ninguno,0,Lluvioso,20.33383421515424
2024-07-13,Sábado,Julio,Invierno,Ninguno,0,Nublado,20.69936747607225
2024-07-14,Domingo,Julio,Invierno,Ninguno,0,Nublado,17.3964525663195
2024-07-15,Lunes,Julio,Invierno,Ninguno,0,Lluvioso,20.61061257571047
2024-07-16,Martes,Julio,Invierno,Ninguno,0,Lluvioso,20.91828272234637
2024-07-17,Miércoles,Julio,Invierno,Ninguno,0,Nublado,20.11791016308532
2024-07-18,Jueves,Julio,Invierno,Ninguno,0,Lluvioso,19.56993310398219
2024-07-19,Viernes,Julio,Invierno,Ninguno,0,Lluvioso,17.53820883365259
2024-07-20,Sábado,Julio,Invierno,Ninguno,0,Lluvioso,19.14427214379055
2024-07-21,Domingo,Julio,Invierno,Ninguno,0,Nublado,20.43028857649023
2024-07-22,Lunes,Julio,Invierno,Ninguno,0,Lluvioso,18.85119746237406
2024-07-23,Martes,Julio,Invierno,Ninguno,0,Lluvioso,19.55825308494844
2024-07-24,Miércoles,Julio,Invierno,Ninguno,0,Nublado,18.06585327000338
2024-07-25,Jueves,Julio,Invierno,Ninguno,0,Nublado,18.91150909609498
2024-07-26,Viernes,Julio,Invierno,Ninguno,0,Nublado,18.66755747437954
2024-07-27,Sábado,Julio,Invierno,Ninguno,0,Lluvioso,18.47004724046051
2024-07-28,Domingo,Julio,Invierno,Independencia del Perú,1,Nublado,18.46556979930499
2024-07-29,Lunes,Julio,Invierno,Fiestas Patrias,1,Lluvioso,18.51785631890771
2024-07-30,Martes,Julio,Invierno,Ninguno,0,Nublado,19.74297338182378
2024-07-31,Miércoles,Julio,Invierno,Ninguno,0,Nublado,20.79543170686136
2024-08-01,Jueves,Agosto,Invierno,Ninguno,0,Nublado,20.66539207815271
2024-08-02,Viernes,Agosto,Invierno,Ninguno,0,Lluvioso,18.31344482001876
2024-08-03,Sábado,Agosto,Invierno,Ninguno,0,Nublado,19.14173915932001
2024-08-04,Domingo,Agosto,Invierno,Ninguno,0,Lluvioso,19.61034936224041
2024-08-05,Lunes,Agosto,Invierno,Ninguno,0,Lluvioso,20.21756731178831
2024-08-06,Martes,Agosto,Invierno,Ninguno,0,Lluvioso,19.53167051707048
2024-08-07,Miércoles,Agosto,Invierno,Ninguno,0,Lluvioso,18.15262245672985
2024-08-08,Jueves,Agosto,Invierno,Ninguno,0,Nublado,17.80961837250288
2024-08-09,Viernes,Agosto,Invierno,Ninguno,0,Lluvioso,19.77919251527399
2024-08-10,Sábado,Agosto,Invierno,Ninguno,0,Lluvioso,17.52841134920618
2024-08-11,Domingo,Agosto,Invierno,Ninguno,0,Lluvioso,19.45751896216768
2024-08-12,Lunes,Agosto,Invierno,Ninguno,0,Lluvioso,19.90286251308571
2024-08-13,Martes,Agosto,Invierno,Ninguno,0,Nublado,17.33797287529408
2024-08-14,Miércoles,Agosto,Invierno,Ninguno,0,Lluvioso,17.54963172015121
2024-08-15,Jueves,Agosto,Invierno,Ninguno,0,Lluvioso,20.83552098363632
2024-08-16,Viernes,Agosto,Invierno,Ninguno,0,Nublado,19.37472801786542
2024-08-17,Sábado,Agosto,Invierno,Ninguno,0,Lluvioso,20.13049641851819
2024-08-18,Domingo,Agosto,Invierno,Ninguno,0,Lluvioso,20.78410825126932
2024-08-19,Lunes,Agosto,Invierno,Ninguno,0,Lluvioso,18.01353341535675
2024-08-20,Martes,Agosto,Invierno,Ninguno,0,Lluvioso,17.38019679025761
2024-08-21,Miércoles,Agosto,Invierno,Ninguno,0,Lluvioso,19.46466280009648
2024-08-22,Jueves,Agosto,Invierno,Ninguno,0,Nublado,19.25980244588977
2024-08-23,Viernes,Agosto,Invierno,Ninguno,0,Nublado,19.2897220561354
2024-08-24,Sábado,Agosto,Invierno,Ninguno,0,Nublado,19.09052710205249
2024-08-25,Domingo,Agosto,Invierno,Ninguno,0,Nublado,20.05569356002635
2024-08-26,Lunes,Agosto,Invierno,Ninguno,0,Lluvioso,18.96861286230172
2024-08-27,Martes,Agosto,Invierno,Ninguno,0,Lluvioso,19.39837376609045
2024-08-28,Miércoles,Agosto,Invierno,Ninguno,0,Nublado,17.47893435400449
2024-08-29,Jueves,Agosto,Invierno,Ninguno,0,Lluvioso,17.46841426360044
2024-08-30,Viernes,Agosto,Invierno,Santa Rosa de Lima,1,Lluvioso,19.63145314016211
2024-08-31,Sábado,Agosto,Invierno,Ninguno,0,Nublado,18.67443320316152
2024-09-01,Domingo,Septiembre,Invierno,Ninguno,0,Lluvioso,19.68492565323437
2024-09-02,Lunes,Septiembre,Invierno,Ninguno,0,Lluvioso,18.33455103331295
2024-09-03,Martes,Septiembre,Invierno,Ninguno,0,Lluvioso,20.05012858828261
2024-09-04,Miércoles,Septiembre,Invierno,Ninguno,0,Lluvioso,18.0821397636407
2024-09-05,Jueves,Septiembre,Invierno,Ninguno,0,Lluvioso,18.25775992081705
2024-09-06,Viernes,Septiembre,Invierno,Ninguno,0,Nublado,17.6304465945
2024-09-07,Sábado,Septiembre,Invierno,Ninguno,0,Lluvioso,20.74450985350298
2024-09-08,Domingo,Septiembre,Invierno,Ninguno,0,Nublado,18.75161614879501
2024-09-09,Lunes,Septiembre,Invierno,Ninguno,0,Lluvioso,19.91874283470951
2024-09-10,Martes,Septiembre,Invierno,Ninguno,0,Nublado,19.2119722610116
2024-09-11,Miércoles,Septiembre,Invierno,Ninguno,0,Lluvioso,20.12120597563757
2024-09-12,Jueves,Septiembre,Invierno,Ninguno,0,Lluvioso,18.91747825649816
2024-09-13,Viernes,Septiembre,Invierno,Ninguno,0,Nublado,20.94652617969729
2024-09-14,Sábado,Septiembre,Invierno,Ninguno,0,Nublado,19.87104094401457
2024-09-15,Domingo,Septiembre,Invierno,Ninguno,0,Lluvioso,17.47391430886817
2024-09-16,Lunes,Septiembre,Invierno,Ninguno,0,Lluvioso,20.40213471676313
2024-09-17,Martes,Septiembre,Invierno,Ninguno,0,Lluvioso,17.48768671334045
2024-09-18,Miércoles,Septiembre,Invierno,Ninguno,0,Lluvioso,19.35303199987688
2024-09-19,Jueves,Septiembre,Invierno,Ninguno,0,Nublado,17.04921074355441
2024-09-20,Viernes,Septiembre,Invierno,Ninguno,0,Lluvioso,18.81727184736699
2024-09-21,Sábado,Septiembre,Invierno,Ninguno,0,Lluvioso,18.18143610137636
2024-09-22,Domingo,Septiembre,Invierno,Ninguno,0,Lluvioso,18.83419232719421
2024-09-23,Lunes,Septiembre,Invierno,Ninguno,0,Nublado,18.20770956576997
2024-09-24,Martes,Septiembre,Invierno,Ninguno,0,Nublado,20.67376758206222
2024-09-25,Miércoles,Septiembre,Invierno,Ninguno,0,Lluvioso,17.44235364398444
2024-09-26,Jueves,Septiembre,Invierno,Ninguno,0,Lluvioso,20.98813863135029
2024-09-27,Viernes,Septiembre,Invierno,Ninguno,0,Nublado,18.13563375145615
2024-09-28,Sábado,Septiembre,Invierno,Ninguno,0,Lluvioso,20.34758631864375
2024-09-29,Domingo,Septiembre,Invierno,Ninguno,0,Nublado,20.99641892189695
2024-09-30,Lunes,Septiembre,Invierno,Ninguno,0,Nublado,19.66273894442615
2024-10-01,Martes,Octubre,Primavera,Ninguno,0,Soleado,22.36176290793653
2024-10-02,Miércoles,Octubre,Primavera,Ninguno,0,Nublado,25.5881335955865
2024-10-03,Jueves,Octubre,Primavera,Ninguno,0,Nublado,22.96331223216459
2024-10-04,Viernes,Octubre,Primavera,Ninguno,0,Soleado,22.57208750066654
2024-10-05,Sábado,Octubre,Primavera,Ninguno,0,Nublado,22.79281690885159
2024-10-06,Domingo,Octubre,Primavera,Ninguno,0,Nublado,25.64255290852354
2024-10-07,Lunes,Octubre,Primavera,Ninguno,0,Soleado,22.14465084197878
2024-10-08,Martes,Octubre,Primavera,Combate de Angamos,1,Nublado,22.0217193365148
2024-10-09,Miércoles,Octubre,Primavera,Ninguno,0,Soleado,24.42370071059091
2024-10-10,Jueves,Octubre,Primavera,Ninguno,0,Soleado,25.20592724343766
2024-10-11,Viernes,Octubre,Primavera,Ninguno,0,Nublado,25.39763537169229
2024-10-12,Sábado,Octubre,Primavera,Ninguno,0,Soleado,22.22892776061304
2024-10-13,Domingo,Octubre,Primavera,Ninguno,0,Nublado,25.71118172068912
2024-10-14,Lunes,Octubre,Primavera,Ninguno,0,Nublado,25.08843359641752
2024-10-15,Martes,Octubre,Primavera,Ninguno,0,Nublado,25.35192087462153
2024-10-16,Miércoles,Octubre,Primavera,Ninguno,0,Nublado,22.16060519818826
2024-10-17,Jueves,Octubre,Primavera,Ninguno,0,Soleado,22.49969471722257
2024-10-18,Viernes,Octubre,Primavera,Ninguno,0,Soleado,24.01812396077194
2024-10-19,Sábado,Octubre,Primavera,Ninguno,0,Nublado,24.52004737830559
2024-10-20,Domingo,Octubre,Primavera,Ninguno,0,Nublado,25.40452439904774
2024-10-21,Lunes,Octubre,Primavera,Ninguno,0,Soleado,24.93848436774065
2024-10-22,Martes,Octubre,Primavera,Ninguno,0,Soleado,22.77216596347562
2024-10-23,Miércoles,Octubre,Primavera,Ninguno,0,Soleado,24.83961878912521
2024-10-24,Jueves,Octubre,Primavera,Ninguno,0,Soleado,25.92081913959473
2024-10-25,Viernes,Octubre,Primavera,Ninguno,0,Nublado,22.21800125996518
2024-10-26,Sábado,Octubre,Primavera,Ninguno,0,Nublado,24.46523587971013
2024-10-27,Domingo,Octubre,Primavera,Ninguno,0,Soleado,25.53658284546727
2024-10-28,Lunes,Octubre,Primavera,Ninguno,0,Soleado,24.83831314040248
2024-10-29,Martes,Octubre,Primavera,Ninguno,0,Soleado,22.36688402329679
2024-10-30,Miércoles,Octubre,Primavera,Ninguno,0,Soleado,22.73413291552128
2024-10-31,Jueves,Octubre,Primavera,Ninguno,0,Soleado,23.83424256983396
2024-11-01,Viernes,Noviembre,Primavera,Todos los Santos,1,Nublado,25.13632379336563
2024-11-02,Sábado,Noviembre,Primavera,Ninguno,0,Soleado,24.28965259983455
2024-11-03,Domingo,Noviembre,Primavera,Ninguno,0,Nublado,22.5805210186602
2024-11-04,Lunes,Noviembre,Primavera,Ninguno,0,Soleado,23.20537053005887
2024-11-05,Martes,Noviembre,Primavera,Ninguno,0,Nublado,24.31206886323017
2024-11-06,Miércoles,Noviembre,Primavera,Ninguno,0,Nublado,24.59693262098124
2024-11-07,Jueves,Noviembre,Primavera,Ninguno,0,Nublado,25.76237763878207
2024-11-08,Viernes,Noviembre,Primavera,Ninguno,0,Soleado,24.03341095378777
2024-11-09,Sábado,Noviembre,Primavera,Ninguno,0,Soleado,23.61613756296306
2024-11-10,Domingo,Noviembre,Primavera,Ninguno,0,Nublado,22.47687010479098
2024-11-11,Lunes,Noviembre,Primavera,Ninguno,0,Soleado,22.53637843949106
2024-11-12,Martes,Noviembre,Primavera,Ninguno,0,Nublado,23.21881841504333
2024-11-13,Miércoles,Noviembre,Primavera,Ninguno,0,Soleado,23.7116128547254
2024-11-14,Jueves,Noviembre,Primavera,Ninguno,0,Nublado,24.53851646967305
2024-11-15,Viernes,Noviembre,Primavera,Ninguno,0,Nublado,23.64724358634228
2024-11-16,Sábado,Noviembre,Primavera,Ninguno,0,Soleado,22.87051410678785
2024-11-17,Domingo,Noviembre,Primavera,Ninguno,0,Soleado,24.35322499363603
2024-11-18,Lunes,Noviembre,Primavera,Ninguno,0,Nublado,22.14423933710945
2024-11-19,Martes,Noviembre,Primavera,Ninguno,0,Soleado,23.67360017662744
2024-11-20,Miércoles,Noviembre,Primavera,Ninguno,0,Soleado,22.90237147281685
2024-11-21,Jueves,Noviembre,Primavera,Ninguno,0,Soleado,24.28983173248846
2024-11-22,Viernes,Noviembre,Primavera,Ninguno,0,Soleado,24.80800872444149
2024-11-23,Sábado,Noviembre,Primavera,Ninguno,0,Nublado,24.59179392880484
2024-11-24,Domingo,Noviembre,Primavera,Ninguno,0,Nublado,23.26485660729617
2024-11-25,Lunes,Noviembre,Primavera,Ninguno,0,Nublado,25.14972888794382
2024-11-26,Martes,Noviembre,Primavera,Ninguno,0,Soleado,23.72567278071956
2024-11-27,Miércoles,Noviembre,Primavera,Ninguno,0,Nublado,24.50404992376423
2024-11-28,Jueves,Noviembre,Primavera,Ninguno,0,Nublado,24.05095697842703
2024-11-29,Viernes,Noviembre,Primavera,Ninguno,0,Soleado,24.94682275392888
2024-11-30,Sábado,Noviembre,Primavera,Ninguno,0,Nublado,25.68422878918077
2024-12-01,Domingo,Diciembre,Verano,Ninguno,0,Nublado,28.5181646259155
2024-12-02,Lunes,Diciembre,Verano,Ninguno,0,Nublado,29.99935205381918
2024-12-03,Martes,Diciembre,Verano,Ninguno,0,Nublado,27.57225345872101
2024-12-04,Miércoles,Diciembre,Verano,Ninguno,0,Nublado,28.47070823258712
2024-12-05,Jueves,Diciembre,Verano,Ninguno,0,Nublado,26.57928362167634
2024-12-06,Viernes,Diciembre,Verano,Ninguno,0,Soleado,30.20996605519732
2024-12-07,Sábado,Diciembre,Verano,Ninguno,0,Soleado,26.27783958453439
2024-12-08,Domingo,Diciembre,Verano,Inmaculada Concepción,1,Soleado,27.67065020250773
2024-12-09,Lunes,Diciembre,Verano,Ninguno,0,Soleado,26.86497222595797
2024-12-10,Martes,Diciembre,Verano,Ninguno,0,Nublado,29.71346283362543
2024-12-11,Miércoles,Diciembre,Verano,Ninguno,0,Soleado,26.07341421780036
2024-12-12,Jueves,Diciembre,Verano,Ninguno,0,Soleado,30.28274011787279
2024-12-13,Viernes,Diciembre,Verano,Ninguno,0,Nublado,27.86130786595774
2024-12-14,Sábado,Diciembre,Verano,Ninguno,0,Nublado,29.00420203972541
2024-12-15,Domingo,Diciembre,Verano,Ninguno,0,Soleado,26.59836277932447
2024-12-16,Lunes,Diciembre,Verano,Ninguno,0,Nublado,30.79214590450486
2024-12-17,Martes,Diciembre,Verano,Ninguno,0,Soleado,30.97732236291819
2024-12-18,Miércoles,Diciembre,Verano,Ninguno,0,Soleado,27.55480754960383
2024-12-19,Jueves,Diciembre,Verano,Ninguno,0,Nublado,29.43832524583046
2024-12-20,Viernes,Diciembre,Verano,Ninguno,0,Soleado,27.93920847581825
2024-12-21,Sábado,Diciembre,Verano,Ninguno,0,Nublado,29.2044431729308
2024-12-22,Domingo,Diciembre,Verano,Ninguno,0,Soleado,27.04528829301121
2024-12-23,Lunes,Diciembre,Verano,Ninguno,0,Soleado,28.62544151483631
2024-12-24,Martes,Diciembre,Verano,Ninguno,0,Soleado,26.82953433938267
2024-12-25,Miércoles,Diciembre,Verano,Navidad,1,Soleado,30.18152145275119
2024-12-26,Jueves,Diciembre,Verano,Ninguno,0,Nublado,28.77984714014224
2024-12-27,Viernes,Diciembre,Verano,Ninguno,0,Nublado,30.19534865440857
2024-12-28,Sábado,Diciembre,Verano,Ninguno,0,Nublado,26.70797944284387
2024-12-29,Domingo,Diciembre,Verano,Ninguno,0,Nublado,28.24122806627176
2024-12-30,Lunes,Diciembre,Verano,Ninguno,0,Nublado,26.40024641823092
2024-12-31,Martes,Diciembre,Verano,Fin de Año,0,Soleado,29.77665086397372
