id_venta,fecha,hora,id_plato,cantidad,precio_unitario,precio_total,forma_de_pago,responsable_de_venta,canal,numero_comprobante,datos_cliente,temporada
V120221116,2022-11-16,00:00:00,1,21.0,26.0,546.0,Yape,María,Take-out,13729654,,primavera
V220221116,2022-11-16,00:00:00,2,18.0,32.0,576.0,Tarjeta,Ana,Delivery,13432563,,primavera
V320221116,2022-11-16,00:00:00,3,16.0,30.0,480.0,Tarjeta,María,Delivery,08458114,,primavera
V420221116,2022-11-16,00:00:00,4,19.0,24.0,456.0,Yape,María,Mesa,74771783,,primavera
V520221116,2022-11-16,00:00:00,5,13.0,25.0,325.0,Efectivo,Ana,Delivery,41705543,,primavera
V620221116,2022-11-16,00:00:00,6,11.0,24.0,264.0,Tarjeta,José,Take-out,21579553,,primavera
V720221116,2022-11-16,00:00:00,7,11.0,22.0,242.0,Yape,Ana,Take-out,79776819,,primavera
V820221116,2022-11-16,00:00:00,8,5.0,28.0,140.0,Yape,Luis,Delivery,15367342,,primavera
V920221116,2022-11-16,00:00:00,9,13.0,18.0,234.0,Efectivo,María,Take-out,87102489,,primavera
V1020221116,2022-11-16,00:00:00,10,4.0,15.0,60.0,Tarjeta,Ana,Take-out,87033380,,primavera
V1120221116,2022-11-16,00:00:00,11,9.0,28.0,252.0,Efectivo,María,Mesa,92344953,,primavera
V1220221116,2022-11-16,00:00:00,12,2.0,18.0,36.0,Tarjeta,María,Mesa,12676819,,primavera
V120221117,2022-11-17,00:00:00,1,24.0,26.0,624.0,Tarjeta,Ana,Mesa,65701092,,primavera
V220221117,2022-11-17,00:00:00,2,22.0,32.0,704.0,Efectivo,José,Delivery,15256913,,primavera
V320221117,2022-11-17,00:00:00,3,15.0,30.0,450.0,Yape,María,Mesa,64221688,,primavera
V420221117,2022-11-17,00:00:00,4,13.0,24.0,312.0,Efectivo,José,Mesa,85228519,,primavera
V520221117,2022-11-17,00:00:00,5,15.0,25.0,375.0,Tarjeta,Luis,Mesa,27436825,,primavera
V620221117,2022-11-17,00:00:00,6,12.0,24.0,288.0,Yape,Ana,Delivery,09285334,,primavera
V720221117,2022-11-17,00:00:00,7,7.0,22.0,154.0,Efectivo,María,Take-out,29785622,,primavera
V820221117,2022-11-17,00:00:00,8,11.0,28.0,308.0,Efectivo,María,Delivery,55856358,,primavera
V920221117,2022-11-17,00:00:00,9,3.0,18.0,54.0,Efectivo,Luis,Take-out,66832550,,primavera
V1020221117,2022-11-17,00:00:00,10,8.0,15.0,120.0,Yape,José,Take-out,04059217,,primavera
V1120221117,2022-11-17,00:00:00,11,1.0,28.0,28.0,Tarjeta,Luis,Mesa,18799774,,primavera
V1220221117,2022-11-17,00:00:00,12,2.0,18.0,36.0,Yape,Luis,Take-out,44185858,,primavera
V120221118,2022-11-18,00:00:00,1,16.0,26.0,416.0,Efectivo,María,Delivery,10871131,,primavera
V220221118,2022-11-18,00:00:00,2,26.0,32.0,832.0,Efectivo,María,Take-out,50340692,,primavera
V320221118,2022-11-18,00:00:00,3,14.0,30.0,420.0,Tarjeta,Luis,Mesa,95218356,,primavera
V420221118,2022-11-18,00:00:00,4,14.0,24.0,336.0,Yape,Ana,Mesa,96504337,,primavera
V520221118,2022-11-18,00:00:00,5,13.0,25.0,325.0,Yape,Luis,Delivery,91484155,,primavera
V620221118,2022-11-18,00:00:00,6,16.0,24.0,384.0,Efectivo,María,Delivery,29622016,,primavera
V720221118,2022-11-18,00:00:00,7,8.0,22.0,176.0,Tarjeta,María,Take-out,30200496,,primavera
V820221118,2022-11-18,00:00:00,8,7.0,28.0,196.0,Yape,Luis,Take-out,41850281,,primavera
V920221118,2022-11-18,00:00:00,9,8.0,18.0,144.0,Tarjeta,Ana,Take-out,90617505,,primavera
V1020221118,2022-11-18,00:00:00,10,3.0,15.0,45.0,Tarjeta,Ana,Mesa,17272886,,primavera
V1120221118,2022-11-18,00:00:00,11,4.0,28.0,112.0,Yape,José,Take-out,04332600,,primavera
V1220221118,2022-11-18,00:00:00,12,1.0,18.0,18.0,Yape,Ana,Delivery,20062517,,primavera
V120221119,2022-11-19,00:00:00,1,23.0,26.0,598.0,Yape,Ana,Delivery,54256544,,primavera
V220221119,2022-11-19,00:00:00,2,19.0,32.0,608.0,Efectivo,Ana,Mesa,75818840,,primavera
V320221119,2022-11-19,00:00:00,3,21.0,30.0,630.0,Efectivo,Ana,Take-out,88514883,,primavera
V420221119,2022-11-19,00:00:00,4,16.0,24.0,384.0,Tarjeta,José,Mesa,62733507,,primavera
V520221119,2022-11-19,00:00:00,5,18.0,25.0,450.0,Tarjeta,Ana,Take-out,58059235,,primavera
V620221119,2022-11-19,00:00:00,6,13.0,24.0,312.0,Tarjeta,Luis,Mesa,69377325,,primavera
V720221119,2022-11-19,00:00:00,7,10.0,22.0,220.0,Tarjeta,José,Take-out,15403593,,primavera
V820221119,2022-11-19,00:00:00,8,15.0,28.0,420.0,Efectivo,Luis,Take-out,53178508,,primavera
V920221119,2022-11-19,00:00:00,9,4.0,18.0,72.0,Tarjeta,José,Mesa,21890852,,primavera
V1020221119,2022-11-19,00:00:00,10,6.0,15.0,90.0,Yape,María,Take-out,10334715,,primavera
V1120221119,2022-11-19,00:00:00,11,10.0,28.0,280.0,Yape,María,Mesa,79346542,,primavera
V1220221119,2022-11-19,00:00:00,12,1.0,18.0,18.0,Yape,Ana,Delivery,15464182,,primavera
V120221120,2022-11-20,00:00:00,1,29.0,26.0,754.0,Tarjeta,María,Take-out,10421238,,primavera
V220221120,2022-11-20,00:00:00,2,19.0,32.0,608.0,Efectivo,María,Take-out,42979864,,primavera
V320221120,2022-11-20,00:00:00,3,22.0,30.0,660.0,Tarjeta,Ana,Delivery,86469514,,primavera
V420221120,2022-11-20,00:00:00,4,19.0,24.0,456.0,Tarjeta,Luis,Delivery,77940629,,primavera
V520221120,2022-11-20,00:00:00,5,18.0,25.0,450.0,Efectivo,María,Take-out,55424207,,primavera
V620221120,2022-11-20,00:00:00,6,20.0,24.0,480.0,Efectivo,María,Delivery,87187976,,primavera
V720221120,2022-11-20,00:00:00,7,20.0,22.0,440.0,Yape,Ana,Mesa,07661938,,primavera
V820221120,2022-11-20,00:00:00,8,7.0,28.0,196.0,Tarjeta,Ana,Delivery,43124219,,primavera
V920221120,2022-11-20,00:00:00,9,9.0,18.0,162.0,Efectivo,José,Take-out,72428093,,primavera
V1020221120,2022-11-20,00:00:00,10,5.0,15.0,75.0,Efectivo,José,Take-out,61618187,,primavera
V1120221120,2022-11-20,00:00:00,11,2.0,28.0,56.0,Yape,María,Mesa,69232856,,primavera
V1220221120,2022-11-20,00:00:00,12,5.0,18.0,90.0,Tarjeta,María,Mesa,10499079,,primavera
V120221121,2022-11-21,00:00:00,1,19.0,26.0,494.0,Efectivo,Luis,Delivery,30576629,,primavera
V220221121,2022-11-21,00:00:00,2,21.0,32.0,672.0,Yape,Luis,Mesa,91864748,,primavera
V320221121,2022-11-21,00:00:00,3,17.0,30.0,510.0,Efectivo,Ana,Mesa,62917081,,primavera
V420221121,2022-11-21,00:00:00,4,24.0,24.0,576.0,Yape,Luis,Delivery,75275380,,primavera
V520221121,2022-11-21,00:00:00,5,10.0,25.0,250.0,Yape,José,Delivery,71955103,,primavera
V620221121,2022-11-21,00:00:00,6,13.0,24.0,312.0,Efectivo,María,Delivery,95795478,,primavera
V720221121,2022-11-21,00:00:00,7,12.0,22.0,264.0,Efectivo,Luis,Mesa,83383791,,primavera
V820221121,2022-11-21,00:00:00,8,8.0,28.0,224.0,Efectivo,José,Take-out,36004557,,primavera
V920221121,2022-11-21,00:00:00,9,5.0,18.0,90.0,Efectivo,María,Delivery,13525807,,primavera
V1020221121,2022-11-21,00:00:00,10,3.0,15.0,45.0,Yape,Ana,Mesa,71331063,,primavera
V1120221121,2022-11-21,00:00:00,11,7.0,28.0,196.0,Efectivo,José,Take-out,12082595,,primavera
V1220221121,2022-11-21,00:00:00,12,1.0,18.0,18.0,Tarjeta,María,Take-out,43280342,,primavera
V120221122,2022-11-22,00:00:00,1,25.0,26.0,650.0,Efectivo,Luis,Delivery,77525708,,primavera
V220221122,2022-11-22,00:00:00,2,14.0,32.0,448.0,Efectivo,Luis,Delivery,85156479,,primavera
V320221122,2022-11-22,00:00:00,3,14.0,30.0,420.0,Efectivo,María,Mesa,49685845,,primavera
V420221122,2022-11-22,00:00:00,4,21.0,24.0,504.0,Yape,José,Delivery,68976451,,primavera
V520221122,2022-11-22,00:00:00,5,17.0,25.0,425.0,Efectivo,Luis,Take-out,37811140,,primavera
V620221122,2022-11-22,00:00:00,6,12.0,24.0,288.0,Efectivo,Luis,Take-out,67447859,,primavera
V720221122,2022-11-22,00:00:00,7,12.0,22.0,264.0,Tarjeta,Ana,Mesa,86160584,,primavera
V820221122,2022-11-22,00:00:00,8,7.0,28.0,196.0,Yape,Ana,Mesa,13247051,,primavera
V920221122,2022-11-22,00:00:00,9,5.0,18.0,90.0,Tarjeta,Luis,Take-out,14642124,,primavera
V1020221122,2022-11-22,00:00:00,10,5.0,15.0,75.0,Yape,María,Mesa,23604678,,primavera
V1120221122,2022-11-22,00:00:00,11,5.0,28.0,140.0,Yape,Ana,Take-out,42844703,,primavera
V1220221122,2022-11-22,00:00:00,12,4.0,18.0,72.0,Tarjeta,María,Mesa,84953261,,primavera
V120221123,2022-11-23,00:00:00,1,22.0,26.0,572.0,Yape,José,Delivery,87086098,,primavera
V220221123,2022-11-23,00:00:00,2,21.0,32.0,672.0,Yape,Luis,Mesa,51337375,,primavera
V320221123,2022-11-23,00:00:00,3,16.0,30.0,480.0,Efectivo,Ana,Mesa,59489628,,primavera
V420221123,2022-11-23,00:00:00,4,16.0,24.0,384.0,Efectivo,Ana,Delivery,45935167,,primavera
V520221123,2022-11-23,00:00:00,5,16.0,25.0,400.0,Yape,José,Take-out,94874595,,primavera
V620221123,2022-11-23,00:00:00,6,8.0,24.0,192.0,Efectivo,José,Mesa,66221986,,primavera
V720221123,2022-11-23,00:00:00,7,15.0,22.0,330.0,Efectivo,José,Take-out,44972097,,primavera
V820221123,2022-11-23,00:00:00,8,3.0,28.0,84.0,Tarjeta,José,Take-out,24123534,,primavera
V920221123,2022-11-23,00:00:00,9,13.0,18.0,234.0,Efectivo,María,Mesa,06103303,,primavera
V1020221123,2022-11-23,00:00:00,10,3.0,15.0,45.0,Yape,Luis,Take-out,70605551,,primavera
V1120221123,2022-11-23,00:00:00,11,4.0,28.0,112.0,Efectivo,Luis,Mesa,85604332,,primavera
V1220221123,2022-11-23,00:00:00,12,2.0,18.0,36.0,Yape,Ana,Take-out,48511176,,primavera
V120221124,2022-11-24,00:00:00,1,20.0,26.0,520.0,Efectivo,José,Mesa,32343582,,primavera
V220221124,2022-11-24,00:00:00,2,25.0,32.0,800.0,Tarjeta,Luis,Delivery,60327014,,primavera
V320221124,2022-11-24,00:00:00,3,23.0,30.0,690.0,Tarjeta,Luis,Delivery,94362963,,primavera
V420221124,2022-11-24,00:00:00,4,15.0,24.0,360.0,Efectivo,Ana,Take-out,36713382,,primavera
V520221124,2022-11-24,00:00:00,5,11.0,25.0,275.0,Tarjeta,Luis,Mesa,51310320,,primavera
V620221124,2022-11-24,00:00:00,6,14.0,24.0,336.0,Yape,Ana,Delivery,68518813,,primavera
V720221124,2022-11-24,00:00:00,7,8.0,22.0,176.0,Tarjeta,José,Take-out,70002349,,primavera
V820221124,2022-11-24,00:00:00,8,7.0,28.0,196.0,Tarjeta,María,Mesa,45969276,,primavera
V920221124,2022-11-24,00:00:00,9,5.0,18.0,90.0,Tarjeta,Ana,Take-out,76089335,,primavera
V1020221124,2022-11-24,00:00:00,10,5.0,15.0,75.0,Efectivo,Luis,Delivery,42162910,,primavera
V1120221124,2022-11-24,00:00:00,11,4.0,28.0,112.0,Efectivo,Ana,Take-out,25700400,,primavera
V1220221124,2022-11-24,00:00:00,12,2.0,18.0,36.0,Efectivo,María,Delivery,08777413,,primavera
V120221125,2022-11-25,00:00:00,1,17.0,26.0,442.0,Yape,José,Mesa,21674240,,primavera
V220221125,2022-11-25,00:00:00,2,17.0,32.0,544.0,Tarjeta,Luis,Delivery,51609890,,primavera
V320221125,2022-11-25,00:00:00,3,17.0,30.0,510.0,Efectivo,María,Mesa,87443731,,primavera
V420221125,2022-11-25,00:00:00,4,19.0,24.0,456.0,Tarjeta,Ana,Mesa,09768822,,primavera
V520221125,2022-11-25,00:00:00,5,18.0,25.0,450.0,Efectivo,Luis,Delivery,19500796,,primavera
V620221125,2022-11-25,00:00:00,6,11.0,24.0,264.0,Yape,María,Delivery,48859954,,primavera
V720221125,2022-11-25,00:00:00,7,14.0,22.0,308.0,Tarjeta,Ana,Mesa,99879417,,primavera
V820221125,2022-11-25,00:00:00,8,9.0,28.0,252.0,Efectivo,María,Delivery,82226947,,primavera
V920221125,2022-11-25,00:00:00,9,6.0,18.0,108.0,Tarjeta,Luis,Take-out,52849205,,primavera
V1020221125,2022-11-25,00:00:00,10,1.0,15.0,15.0,Yape,María,Delivery,36986312,,primavera
V1120221125,2022-11-25,00:00:00,11,3.0,28.0,84.0,Efectivo,Luis,Take-out,32280215,,primavera
V120221126,2022-11-26,00:00:00,1,28.0,26.0,728.0,Tarjeta,José,Mesa,61073456,,primavera
V220221126,2022-11-26,00:00:00,2,23.0,32.0,736.0,Tarjeta,Luis,Delivery,78192900,,primavera
V320221126,2022-11-26,00:00:00,3,15.0,30.0,450.0,Efectivo,José,Delivery,21949454,,primavera
V420221126,2022-11-26,00:00:00,4,22.0,24.0,528.0,Yape,María,Delivery,19054595,,primavera
V520221126,2022-11-26,00:00:00,5,10.0,25.0,250.0,Tarjeta,María,Delivery,37705426,,primavera
V620221126,2022-11-26,00:00:00,6,19.0,24.0,456.0,Efectivo,Ana,Take-out,52815448,,primavera
V720221126,2022-11-26,00:00:00,7,9.0,22.0,198.0,Yape,José,Take-out,54930148,,primavera
V820221126,2022-11-26,00:00:00,8,13.0,28.0,364.0,Efectivo,Luis,Delivery,78439372,,primavera
V920221126,2022-11-26,00:00:00,9,13.0,18.0,234.0,Efectivo,Ana,Take-out,59383041,,primavera
V1020221126,2022-11-26,00:00:00,10,3.0,15.0,45.0,Yape,Luis,Delivery,59575031,,primavera
V1120221126,2022-11-26,00:00:00,11,7.0,28.0,196.0,Tarjeta,María,Delivery,65467881,,primavera
V1220221126,2022-11-26,00:00:00,12,4.0,18.0,72.0,Tarjeta,Ana,Delivery,12351047,,primavera
V120221127,2022-11-27,00:00:00,1,30.0,26.0,780.0,Yape,Luis,Mesa,90850232,,primavera
V220221127,2022-11-27,00:00:00,2,19.0,32.0,608.0,Tarjeta,Ana,Take-out,19867604,,primavera
V320221127,2022-11-27,00:00:00,3,28.0,30.0,840.0,Efectivo,María,Mesa,77074405,,primavera
V420221127,2022-11-27,00:00:00,4,24.0,24.0,576.0,Efectivo,María,Mesa,86686033,,primavera
V520221127,2022-11-27,00:00:00,5,12.0,25.0,300.0,Efectivo,José,Take-out,64445770,,primavera
V620221127,2022-11-27,00:00:00,6,11.0,24.0,264.0,Efectivo,Ana,Delivery,76829753,,primavera
V720221127,2022-11-27,00:00:00,7,9.0,22.0,198.0,Efectivo,María,Take-out,18153125,,primavera
V820221127,2022-11-27,00:00:00,8,8.0,28.0,224.0,Tarjeta,José,Delivery,31641439,,primavera
V920221127,2022-11-27,00:00:00,9,13.0,18.0,234.0,Efectivo,Luis,Delivery,11800524,,primavera
V1020221127,2022-11-27,00:00:00,10,6.0,15.0,90.0,Efectivo,Ana,Mesa,08200827,,primavera
V1120221127,2022-11-27,00:00:00,11,5.0,28.0,140.0,Efectivo,José,Mesa,73059503,,primavera
V1220221127,2022-11-27,00:00:00,12,5.0,18.0,90.0,Tarjeta,Ana,Mesa,12824525,,primavera
V120221128,2022-11-28,00:00:00,1,18.0,26.0,468.0,Efectivo,Ana,Take-out,97489147,,primavera
V220221128,2022-11-28,00:00:00,2,20.0,32.0,640.0,Tarjeta,Ana,Delivery,60781523,,primavera
V320221128,2022-11-28,00:00:00,3,14.0,30.0,420.0,Yape,José,Take-out,16677080,,primavera
V420221128,2022-11-28,00:00:00,4,15.0,24.0,360.0,Yape,Ana,Take-out,42508633,,primavera
V520221128,2022-11-28,00:00:00,5,10.0,25.0,250.0,Tarjeta,José,Take-out,86338602,,primavera
V620221128,2022-11-28,00:00:00,6,12.0,24.0,288.0,Efectivo,Luis,Mesa,06721486,,primavera
V720221128,2022-11-28,00:00:00,7,7.0,22.0,154.0,Efectivo,Luis,Delivery,49853255,,primavera
V820221128,2022-11-28,00:00:00,8,6.0,28.0,168.0,Tarjeta,Luis,Delivery,05931464,,primavera
V920221128,2022-11-28,00:00:00,9,6.0,18.0,108.0,Efectivo,María,Mesa,68765649,,primavera
V1020221128,2022-11-28,00:00:00,10,5.0,15.0,75.0,Yape,José,Mesa,40994870,,primavera
V1120221128,2022-11-28,00:00:00,11,3.0,28.0,84.0,Efectivo,Ana,Delivery,67253784,,primavera
V1220221128,2022-11-28,00:00:00,12,2.0,18.0,36.0,Efectivo,Ana,Mesa,24345463,,primavera
V120221129,2022-11-29,00:00:00,1,17.0,26.0,442.0,Yape,María,Delivery,48986611,,primavera
V220221129,2022-11-29,00:00:00,2,12.0,32.0,384.0,Yape,José,Delivery,42350078,,primavera
V320221129,2022-11-29,00:00:00,3,21.0,30.0,630.0,Efectivo,José,Delivery,37013938,,primavera
V420221129,2022-11-29,00:00:00,4,14.0,24.0,336.0,Tarjeta,José,Take-out,83085437,,primavera
V520221129,2022-11-29,00:00:00,5,9.0,25.0,225.0,Yape,María,Take-out,44394930,,primavera
V620221129,2022-11-29,00:00:00,6,12.0,24.0,288.0,Yape,Ana,Take-out,70248443,,primavera
V720221129,2022-11-29,00:00:00,7,12.0,22.0,264.0,Tarjeta,Ana,Mesa,82397225,,primavera
V820221129,2022-11-29,00:00:00,8,6.0,28.0,168.0,Tarjeta,María,Mesa,14718334,,primavera
V920221129,2022-11-29,00:00:00,9,6.0,18.0,108.0,Yape,Luis,Mesa,08887888,,primavera
V1020221129,2022-11-29,00:00:00,10,4.0,15.0,60.0,Tarjeta,Ana,Mesa,37272652,,primavera
V1120221129,2022-11-29,00:00:00,11,2.0,28.0,56.0,Yape,José,Mesa,80305348,,primavera
V1220221129,2022-11-29,00:00:00,12,7.0,18.0,126.0,Yape,Ana,Mesa,71856105,,primavera
V120221130,2022-11-30,00:00:00,1,23.0,26.0,598.0,Tarjeta,José,Delivery,23201932,,primavera
V220221130,2022-11-30,00:00:00,2,27.0,32.0,864.0,Efectivo,Ana,Delivery,91644132,,primavera
V320221130,2022-11-30,00:00:00,3,6.0,30.0,180.0,Yape,José,Take-out,21289004,,primavera
V420221130,2022-11-30,00:00:00,4,21.0,24.0,504.0,Tarjeta,José,Mesa,88666729,,primavera
V520221130,2022-11-30,00:00:00,5,15.0,25.0,375.0,Yape,José,Mesa,04247789,,primavera
V620221130,2022-11-30,00:00:00,6,14.0,24.0,336.0,Yape,Ana,Delivery,63790662,,primavera
V720221130,2022-11-30,00:00:00,7,8.0,22.0,176.0,Efectivo,Ana,Mesa,70553788,,primavera
V820221130,2022-11-30,00:00:00,8,10.0,28.0,280.0,Efectivo,José,Mesa,49926820,,primavera
V920221130,2022-11-30,00:00:00,9,3.0,18.0,54.0,Tarjeta,Luis,Mesa,02664077,,primavera
V1020221130,2022-11-30,00:00:00,10,6.0,15.0,90.0,Efectivo,María,Mesa,40832968,,primavera
V1120221130,2022-11-30,00:00:00,11,5.0,28.0,140.0,Tarjeta,María,Take-out,64872476,,primavera
V1220221130,2022-11-30,00:00:00,12,2.0,18.0,36.0,Yape,Ana,Take-out,79835600,,primavera
V120221201,2022-12-01,00:00:00,1,22.0,26.0,572.0,Efectivo,Luis,Mesa,17033076,,verano
V220221201,2022-12-01,00:00:00,2,17.0,32.0,544.0,Efectivo,Luis,Take-out,99963098,,verano
V320221201,2022-12-01,00:00:00,3,12.0,30.0,360.0,Efectivo,José,Take-out,65142993,,verano
V420221201,2022-12-01,00:00:00,4,16.0,24.0,384.0,Tarjeta,José,Delivery,69505913,,verano
V520221201,2022-12-01,00:00:00,5,15.0,25.0,375.0,Yape,Ana,Mesa,37546272,,verano
V620221201,2022-12-01,00:00:00,6,10.0,24.0,240.0,Yape,Luis,Take-out,72195143,,verano
V720221201,2022-12-01,00:00:00,7,9.0,22.0,198.0,Yape,Ana,Take-out,31977661,,verano
V820221201,2022-12-01,00:00:00,8,13.0,28.0,364.0,Efectivo,José,Take-out,33449574,,verano
V920221201,2022-12-01,00:00:00,9,4.0,18.0,72.0,Efectivo,Ana,Delivery,62803132,,verano
V1020221201,2022-12-01,00:00:00,10,3.0,15.0,45.0,Yape,Luis,Mesa,09737627,,verano
V1120221201,2022-12-01,00:00:00,11,3.0,28.0,84.0,Yape,Luis,Delivery,85874121,,verano
V1220221201,2022-12-01,00:00:00,12,1.0,18.0,18.0,Yape,José,Take-out,23110012,,verano
V120221202,2022-12-02,00:00:00,1,14.0,26.0,364.0,Yape,José,Take-out,07392197,,verano
V220221202,2022-12-02,00:00:00,2,21.0,32.0,672.0,Efectivo,Luis,Delivery,98889814,,verano
V320221202,2022-12-02,00:00:00,3,12.0,30.0,360.0,Tarjeta,María,Mesa,75247730,,verano
V420221202,2022-12-02,00:00:00,4,15.0,24.0,360.0,Tarjeta,Luis,Delivery,42295164,,verano
V520221202,2022-12-02,00:00:00,5,17.0,25.0,425.0,Yape,María,Take-out,31505212,,verano
V620221202,2022-12-02,00:00:00,6,15.0,24.0,360.0,Yape,Luis,Mesa,81757406,,verano
V720221202,2022-12-02,00:00:00,7,7.0,22.0,154.0,Tarjeta,Luis,Mesa,35505198,,verano
V820221202,2022-12-02,00:00:00,8,3.0,28.0,84.0,Efectivo,María,Mesa,56164125,,verano
V920221202,2022-12-02,00:00:00,9,9.0,18.0,162.0,Yape,Luis,Take-out,10589535,,verano
V1020221202,2022-12-02,00:00:00,10,11.0,15.0,165.0,Tarjeta,José,Mesa,55474458,,verano
V1120221202,2022-12-02,00:00:00,11,8.0,28.0,224.0,Efectivo,José,Delivery,15361190,,verano
V1220221202,2022-12-02,00:00:00,12,4.0,18.0,72.0,Yape,José,Mesa,27256356,,verano
V120221203,2022-12-03,00:00:00,1,23.0,26.0,598.0,Tarjeta,Luis,Delivery,95661745,,verano
V220221203,2022-12-03,00:00:00,2,25.0,32.0,800.0,Efectivo,María,Delivery,85823333,,verano
V320221203,2022-12-03,00:00:00,3,23.0,30.0,690.0,Yape,José,Take-out,89333853,,verano
V420221203,2022-12-03,00:00:00,4,23.0,24.0,552.0,Yape,Luis,Delivery,09169678,,verano
V520221203,2022-12-03,00:00:00,5,10.0,25.0,250.0,Tarjeta,Ana,Take-out,86721275,,verano
V620221203,2022-12-03,00:00:00,6,8.0,24.0,192.0,Tarjeta,José,Mesa,33329615,,verano
V720221203,2022-12-03,00:00:00,7,9.0,22.0,198.0,Yape,José,Take-out,47946608,,verano
V820221203,2022-12-03,00:00:00,8,10.0,28.0,280.0,Yape,Luis,Delivery,07721539,,verano
V920221203,2022-12-03,00:00:00,9,12.0,18.0,216.0,Efectivo,Luis,Take-out,90848527,,verano
V1020221203,2022-12-03,00:00:00,10,3.0,15.0,45.0,Yape,José,Take-out,38434058,,verano
V1120221203,2022-12-03,00:00:00,11,3.0,28.0,84.0,Efectivo,Luis,Delivery,03652671,,verano
V1220221203,2022-12-03,00:00:00,12,1.0,18.0,18.0,Tarjeta,Ana,Mesa,99855591,,verano
V120221204,2022-12-04,00:00:00,1,23.0,26.0,598.0,Efectivo,José,Take-out,77787507,,verano
V220221204,2022-12-04,00:00:00,2,23.0,32.0,736.0,Tarjeta,María,Mesa,94092148,,verano
V320221204,2022-12-04,00:00:00,3,23.0,30.0,690.0,Yape,Luis,Delivery,18228185,,verano
V420221204,2022-12-04,00:00:00,4,13.0,24.0,312.0,Yape,María,Delivery,46589197,,verano
V520221204,2022-12-04,00:00:00,5,15.0,25.0,375.0,Efectivo,Ana,Take-out,19013543,,verano
V620221204,2022-12-04,00:00:00,6,18.0,24.0,432.0,Efectivo,José,Mesa,86109804,,verano
V720221204,2022-12-04,00:00:00,7,8.0,22.0,176.0,Yape,José,Mesa,55822811,,verano
V820221204,2022-12-04,00:00:00,8,8.0,28.0,224.0,Yape,Ana,Mesa,26690676,,verano
V920221204,2022-12-04,00:00:00,9,12.0,18.0,216.0,Yape,José,Delivery,79724809,,verano
V1020221204,2022-12-04,00:00:00,10,11.0,15.0,165.0,Yape,José,Take-out,99822932,,verano
V1120221204,2022-12-04,00:00:00,11,7.0,28.0,196.0,Yape,Luis,Mesa,20059285,,verano
V1220221204,2022-12-04,00:00:00,12,4.0,18.0,72.0,Efectivo,María,Delivery,45102991,,verano
V120221205,2022-12-05,00:00:00,1,20.0,26.0,520.0,Efectivo,Luis,Mesa,14550557,,verano
V220221205,2022-12-05,00:00:00,2,17.0,32.0,544.0,Yape,Ana,Mesa,33607915,,verano
V320221205,2022-12-05,00:00:00,3,18.0,30.0,540.0,Yape,Luis,Delivery,33934776,,verano
V420221205,2022-12-05,00:00:00,4,18.0,24.0,432.0,Yape,Luis,Take-out,80013544,,verano
V520221205,2022-12-05,00:00:00,5,15.0,25.0,375.0,Tarjeta,José,Delivery,00982237,,verano
V620221205,2022-12-05,00:00:00,6,9.0,24.0,216.0,Efectivo,Ana,Take-out,78621585,,verano
V720221205,2022-12-05,00:00:00,7,15.0,22.0,330.0,Tarjeta,Ana,Mesa,92216825,,verano
V820221205,2022-12-05,00:00:00,8,8.0,28.0,224.0,Tarjeta,Luis,Take-out,80684335,,verano
V920221205,2022-12-05,00:00:00,9,4.0,18.0,72.0,Tarjeta,José,Take-out,65398843,,verano
V1020221205,2022-12-05,00:00:00,10,1.0,15.0,15.0,Yape,Ana,Delivery,13780065,,verano
V1120221205,2022-12-05,00:00:00,11,2.0,28.0,56.0,Efectivo,José,Delivery,03279642,,verano
V120221206,2022-12-06,00:00:00,1,21.0,26.0,546.0,Tarjeta,María,Mesa,96419871,,verano
V220221206,2022-12-06,00:00:00,2,18.0,32.0,576.0,Tarjeta,José,Mesa,90780517,,verano
V320221206,2022-12-06,00:00:00,3,20.0,30.0,600.0,Tarjeta,José,Delivery,42182276,,verano
V420221206,2022-12-06,00:00:00,4,11.0,24.0,264.0,Efectivo,María,Delivery,17205868,,verano
V520221206,2022-12-06,00:00:00,5,20.0,25.0,500.0,Efectivo,José,Mesa,22046596,,verano
V620221206,2022-12-06,00:00:00,6,5.0,24.0,120.0,Efectivo,Ana,Mesa,25133196,,verano
V720221206,2022-12-06,00:00:00,7,3.0,22.0,66.0,Tarjeta,Luis,Delivery,50531836,,verano
V820221206,2022-12-06,00:00:00,8,11.0,28.0,308.0,Efectivo,Ana,Mesa,39671595,,verano
V920221206,2022-12-06,00:00:00,9,5.0,18.0,90.0,Tarjeta,Ana,Mesa,41252544,,verano
V1020221206,2022-12-06,00:00:00,10,5.0,15.0,75.0,Yape,Ana,Mesa,92552359,,verano
V1120221206,2022-12-06,00:00:00,11,3.0,28.0,84.0,Efectivo,José,Take-out,95083231,,verano
V1220221206,2022-12-06,00:00:00,12,3.0,18.0,54.0,Efectivo,Ana,Mesa,94935044,,verano
V120221207,2022-12-07,00:00:00,1,23.0,26.0,598.0,Tarjeta,Luis,Mesa,73058443,,verano
V220221207,2022-12-07,00:00:00,2,18.0,32.0,576.0,Yape,María,Mesa,03916237,,verano
V320221207,2022-12-07,00:00:00,3,19.0,30.0,570.0,Tarjeta,Luis,Mesa,77568842,,verano
V420221207,2022-12-07,00:00:00,4,16.0,24.0,384.0,Yape,Luis,Take-out,55616501,,verano
