Fecha,Hora,Producto/Plato vendido,Cantidad,Precio unitario,Precio total,Forma de pago,Responsable de la venta,"Mesa/Canal (salón, delivery, recojo)",Número de comprobante,Datos del cliente
2021-08-16,21:24,Lomo Saltado,49,25.0,1225.0,Efectivo,Cajero,salón,,
2021-08-16,16:00,Pollo a la Brasa,26,30.0,780.0,Efectivo,Cajero,salón,,
2021-08-16,20:40,Ceviche Clásico,28,28.0,784.0,Efectivo,Cajero,salón,,
2021-08-16,19:12,Arroz Chaufa,13,22.0,286.0,Efectivo,Cajero,salón,,
2021-08-16,17:56,Tallarines Verdes,11,24.0,264.0,Efectivo,Cajero,salón,,
2021-08-17,17:32,Lomo Saltado,73,25.0,1825.0,Efectivo,Cajero,salón,,
2021-08-17,18:20,Pollo a la Brasa,48,30.0,1440.0,Efectivo,Cajero,salón,,
2021-08-17,12:18,Ceviche Clásico,35,28.0,980.0,Efectivo,Cajero,salón,,
2021-08-17,14:17,Arroz Chaufa,34,22.0,748.0,Efectivo,Cajero,salón,,
2021-08-17,20:44,Tallarines Verdes,18,24.0,432.0,Efectivo,Cajero,salón,,
2021-08-18,14:27,Lomo Saltado,36,25.0,900.0,Efectivo,Cajero,salón,,
2021-08-18,16:05,Pollo a la Brasa,21,30.0,630.0,Efectivo,Cajero,salón,,
2021-08-18,19:36,Ceviche Clásico,31,28.0,868.0,Efectivo,Cajero,salón,,
2021-08-18,17:12,Arroz Chaufa,15,22.0,330.0,Efectivo,Cajero,salón,,
2021-08-18,11:23,Tallarines Verdes,21,24.0,504.0,Efectivo,Cajero,salón,,
2021-08-19,21:23,Lomo Saltado,51,25.0,1275.0,Efectivo,Cajero,salón,,
2021-08-19,13:03,Pollo a la Brasa,35,30.0,1050.0,Efectivo,Cajero,salón,,
2021-08-19,13:14,Ceviche Clásico,34,28.0,952.0,Efectivo,Cajero,salón,,
2021-08-19,18:03,Arroz Chaufa,29,22.0,638.0,Efectivo,Cajero,salón,,
2021-08-19,21:16,Tallarines Verdes,21,24.0,504.0,Efectivo,Cajero,salón,,
2021-08-20,12:02,Lomo Saltado,37,25.0,925.0,Efectivo,Cajero,salón,,
2021-08-20,15:49,Pollo a la Brasa,42,30.0,1260.0,Efectivo,Cajero,salón,,
2021-08-20,16:25,Ceviche Clásico,21,28.0,588.0,Efectivo,Cajero,salón,,
2021-08-20,13:20,Arroz Chaufa,9,22.0,198.0,Efectivo,Cajero,salón,,
2021-08-20,15:09,Tallarines Verdes,8,24.0,192.0,Efectivo,Cajero,salón,,
2021-08-21,13:45,Lomo Saltado,69,25.0,1725.0,Efectivo,Cajero,salón,,
2021-08-21,13:28,Pollo a la Brasa,64,30.0,1920.0,Efectivo,Cajero,salón,,
2021-08-21,20:03,Ceviche Clásico,46,28.0,1288.0,Efectivo,Cajero,salón,,
2021-08-21,14:49,Arroz Chaufa,42,22.0,924.0,Efectivo,Cajero,salón,,
2021-08-21,14:01,Tallarines Verdes,19,24.0,456.0,Efectivo,Cajero,salón,,
2021-08-22,15:11,Lomo Saltado,73,25.0,1825.0,Efectivo,Cajero,salón,,
2021-08-22,13:58,Pollo a la Brasa,87,30.0,2610.0,Efectivo,Cajero,salón,,
2021-08-22,19:47,Ceviche Clásico,68,28.0,1904.0,Efectivo,Cajero,salón,,
2021-08-22,15:31,Arroz Chaufa,44,22.0,968.0,Efectivo,Cajero,salón,,
2021-08-22,19:18,Tallarines Verdes,29,24.0,696.0,Efectivo,Cajero,salón,,
2021-08-23,15:34,Lomo Saltado,72,25.0,1800.0,Efectivo,Cajero,salón,,
2021-08-23,13:55,Pollo a la Brasa,49,30.0,1470.0,Efectivo,Cajero,salón,,
2021-08-23,13:15,Ceviche Clásico,55,28.0,1540.0,Efectivo,Cajero,salón,,
2021-08-23,19:57,Arroz Chaufa,44,22.0,968.0,Efectivo,Cajero,salón,,
2021-08-23,11:16,Tallarines Verdes,24,24.0,576.0,Efectivo,Cajero,salón,,
2021-08-24,21:06,Lomo Saltado,49,25.0,1225.0,Efectivo,Cajero,salón,,
2021-08-24,17:36,Pollo a la Brasa,65,30.0,1950.0,Efectivo,Cajero,salón,,
2021-08-24,18:55,Ceviche Clásico,40,28.0,1120.0,Efectivo,Cajero,salón,,
2021-08-24,21:58,Arroz Chaufa,29,22.0,638.0,Efectivo,Cajero,salón,,
2021-08-24,12:10,Tallarines Verdes,26,24.0,624.0,Efectivo,Cajero,salón,,
2021-08-25,15:44,Lomo Saltado,37,25.0,925.0,Efectivo,Cajero,salón,,
2021-08-25,17:13,Pollo a la Brasa,31,30.0,930.0,Efectivo,Cajero,salón,,
2021-08-25,14:27,Ceviche Clásico,26,28.0,728.0,Efectivo,Cajero,salón,,
2021-08-25,19:27,Arroz Chaufa,22,22.0,484.0,Efectivo,Cajero,salón,,
2021-08-25,14:55,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2021-08-26,11:28,Lomo Saltado,23,25.0,575.0,Efectivo,Cajero,salón,,
2021-08-26,18:52,Pollo a la Brasa,40,30.0,1200.0,Efectivo,Cajero,salón,,
2021-08-26,12:50,Ceviche Clásico,35,28.0,980.0,Efectivo,Cajero,salón,,
2021-08-26,12:14,Arroz Chaufa,17,22.0,374.0,Efectivo,Cajero,salón,,
2021-08-26,20:49,Tallarines Verdes,8,24.0,192.0,Efectivo,Cajero,salón,,
2021-08-27,19:20,Lomo Saltado,55,25.0,1375.0,Efectivo,Cajero,salón,,
2021-08-27,12:01,Pollo a la Brasa,35,30.0,1050.0,Efectivo,Cajero,salón,,
2021-08-27,15:36,Ceviche Clásico,24,28.0,672.0,Efectivo,Cajero,salón,,
2021-08-27,15:45,Arroz Chaufa,17,22.0,374.0,Efectivo,Cajero,salón,,
2021-08-27,16:59,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2021-08-28,12:51,Lomo Saltado,44,25.0,1100.0,Efectivo,Cajero,salón,,
2021-08-28,14:47,Pollo a la Brasa,44,30.0,1320.0,Efectivo,Cajero,salón,,
2021-08-28,15:24,Ceviche Clásico,23,28.0,644.0,Efectivo,Cajero,salón,,
2021-08-28,12:46,Arroz Chaufa,18,22.0,396.0,Efectivo,Cajero,salón,,
2021-08-28,12:47,Tallarines Verdes,14,24.0,336.0,Efectivo,Cajero,salón,,
2021-08-29,16:34,Lomo Saltado,72,25.0,1800.0,Efectivo,Cajero,salón,,
2021-08-29,12:58,Pollo a la Brasa,42,30.0,1260.0,Efectivo,Cajero,salón,,
2021-08-29,21:05,Ceviche Clásico,37,28.0,1036.0,Efectivo,Cajero,salón,,
2021-08-29,20:54,Arroz Chaufa,35,22.0,770.0,Efectivo,Cajero,salón,,
2021-08-29,19:56,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2021-08-30,13:54,Lomo Saltado,61,25.0,1525.0,Efectivo,Cajero,salón,,
2021-08-30,13:09,Pollo a la Brasa,51,30.0,1530.0,Efectivo,Cajero,salón,,
2021-08-30,15:48,Ceviche Clásico,40,28.0,1120.0,Efectivo,Cajero,salón,,
2021-08-30,14:21,Arroz Chaufa,29,22.0,638.0,Efectivo,Cajero,salón,,
2021-08-30,12:21,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2021-08-31,20:37,Lomo Saltado,46,25.0,1150.0,Efectivo,Cajero,salón,,
2021-08-31,12:06,Pollo a la Brasa,57,30.0,1710.0,Efectivo,Cajero,salón,,
2021-08-31,13:32,Ceviche Clásico,28,28.0,784.0,Efectivo,Cajero,salón,,
2021-08-31,17:04,Arroz Chaufa,17,22.0,374.0,Efectivo,Cajero,salón,,
2021-08-31,21:43,Tallarines Verdes,18,24.0,432.0,Efectivo,Cajero,salón,,
2021-09-01,14:14,Lomo Saltado,53,25.0,1325.0,Efectivo,Cajero,salón,,
2021-09-01,21:54,Pollo a la Brasa,43,30.0,1290.0,Efectivo,Cajero,salón,,
2021-09-01,11:14,Ceviche Clásico,31,28.0,868.0,Efectivo,Cajero,salón,,
2021-09-01,19:20,Arroz Chaufa,25,22.0,550.0,Efectivo,Cajero,salón,,
2021-09-01,13:22,Tallarines Verdes,20,24.0,480.0,Efectivo,Cajero,salón,,
2021-09-02,13:44,Lomo Saltado,81,25.0,2025.0,Efectivo,Cajero,salón,,
2021-09-02,15:38,Pollo a la Brasa,47,30.0,1410.0,Efectivo,Cajero,salón,,
2021-09-02,16:13,Ceviche Clásico,29,28.0,812.0,Efectivo,Cajero,salón,,
2021-09-02,12:12,Arroz Chaufa,27,22.0,594.0,Efectivo,Cajero,salón,,
2021-09-02,19:39,Tallarines Verdes,20,24.0,480.0,Efectivo,Cajero,salón,,
2021-09-03,11:42,Lomo Saltado,53,25.0,1325.0,Efectivo,Cajero,salón,,
2021-09-03,14:11,Pollo a la Brasa,61,30.0,1830.0,Efectivo,Cajero,salón,,
2021-09-03,20:31,Ceviche Clásico,38,28.0,1064.0,Efectivo,Cajero,salón,,
2021-09-03,15:14,Arroz Chaufa,25,22.0,550.0,Efectivo,Cajero,salón,,
2021-09-03,14:34,Tallarines Verdes,16,24.0,384.0,Efectivo,Cajero,salón,,
2021-09-04,19:20,Lomo Saltado,45,25.0,1125.0,Efectivo,Cajero,salón,,
2021-09-04,13:33,Pollo a la Brasa,42,30.0,1260.0,Efectivo,Cajero,salón,,
2021-09-04,16:51,Ceviche Clásico,22,28.0,616.0,Efectivo,Cajero,salón,,
2021-09-04,16:34,Arroz Chaufa,17,22.0,374.0,Efectivo,Cajero,salón,,
2021-09-04,13:32,Tallarines Verdes,12,24.0,288.0,Efectivo,Cajero,salón,,
2021-09-05,13:17,Lomo Saltado,65,25.0,1625.0,Efectivo,Cajero,salón,,
2021-09-05,19:44,Pollo a la Brasa,61,30.0,1830.0,Efectivo,Cajero,salón,,
2021-09-05,17:01,Ceviche Clásico,43,28.0,1204.0,Efectivo,Cajero,salón,,
2021-09-05,17:27,Arroz Chaufa,37,22.0,814.0,Efectivo,Cajero,salón,,
2021-09-05,20:16,Tallarines Verdes,22,24.0,528.0,Efectivo,Cajero,salón,,
2021-09-06,15:16,Lomo Saltado,59,25.0,1475.0,Efectivo,Cajero,salón,,
2021-09-06,13:50,Pollo a la Brasa,56,30.0,1680.0,Efectivo,Cajero,salón,,
2021-09-06,18:26,Ceviche Clásico,27,28.0,756.0,Efectivo,Cajero,salón,,
2021-09-06,18:56,Arroz Chaufa,26,22.0,572.0,Efectivo,Cajero,salón,,
2021-09-06,20:14,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2021-09-07,16:01,Lomo Saltado,46,25.0,1150.0,Efectivo,Cajero,salón,,
2021-09-07,19:33,Pollo a la Brasa,44,30.0,1320.0,Efectivo,Cajero,salón,,
2021-09-07,14:19,Ceviche Clásico,31,28.0,868.0,Efectivo,Cajero,salón,,
2021-09-07,21:48,Arroz Chaufa,29,22.0,638.0,Efectivo,Cajero,salón,,
2021-09-07,21:54,Tallarines Verdes,22,24.0,528.0,Efectivo,Cajero,salón,,
2021-09-08,21:24,Lomo Saltado,49,25.0,1225.0,Efectivo,Cajero,salón,,
2021-09-08,13:07,Pollo a la Brasa,39,30.0,1170.0,Efectivo,Cajero,salón,,
2021-09-08,15:36,Ceviche Clásico,44,28.0,1232.0,Efectivo,Cajero,salón,,
2021-09-08,20:28,Arroz Chaufa,16,22.0,352.0,Efectivo,Cajero,salón,,
2021-09-08,21:27,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2021-09-09,20:39,Lomo Saltado,28,25.0,700.0,Efectivo,Cajero,salón,,
2021-09-09,14:16,Pollo a la Brasa,28,30.0,840.0,Efectivo,Cajero,salón,,
2021-09-09,16:08,Ceviche Clásico,25,28.0,700.0,Efectivo,Cajero,salón,,
2021-09-09,14:02,Arroz Chaufa,17,22.0,374.0,Efectivo,Cajero,salón,,
2021-09-09,16:53,Tallarines Verdes,10,24.0,240.0,Efectivo,Cajero,salón,,
2021-09-10,16:14,Lomo Saltado,28,25.0,700.0,Efectivo,Cajero,salón,,
2021-09-10,15:37,Pollo a la Brasa,30,30.0,900.0,Efectivo,Cajero,salón,,
2021-09-10,18:17,Ceviche Clásico,31,28.0,868.0,Efectivo,Cajero,salón,,
2021-09-10,17:29,Arroz Chaufa,17,22.0,374.0,Efectivo,Cajero,salón,,
2021-09-10,16:25,Tallarines Verdes,14,24.0,336.0,Efectivo,Cajero,salón,,
2021-09-11,16:13,Lomo Saltado,47,25.0,1175.0,Efectivo,Cajero,salón,,
2021-09-11,11:16,Pollo a la Brasa,29,30.0,870.0,Efectivo,Cajero,salón,,
2021-09-11,18:41,Ceviche Clásico,28,28.0,784.0,Efectivo,Cajero,salón,,
2021-09-11,20:12,Arroz Chaufa,21,22.0,462.0,Efectivo,Cajero,salón,,
2021-09-11,17:02,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2021-09-12,13:51,Lomo Saltado,91,25.0,2275.0,Efectivo,Cajero,salón,,
2021-09-12,13:44,Pollo a la Brasa,68,30.0,2040.0,Efectivo,Cajero,salón,,
2021-09-12,18:37,Ceviche Clásico,48,28.0,1344.0,Efectivo,Cajero,salón,,
2021-09-12,16:16,Arroz Chaufa,32,22.0,704.0,Efectivo,Cajero,salón,,
2021-09-12,15:07,Tallarines Verdes,27,24.0,648.0,Efectivo,Cajero,salón,,
2021-09-13,13:26,Lomo Saltado,46,25.0,1150.0,Efectivo,Cajero,salón,,
2021-09-13,16:57,Pollo a la Brasa,38,30.0,1140.0,Efectivo,Cajero,salón,,
2021-09-13,11:42,Ceviche Clásico,22,28.0,616.0,Efectivo,Cajero,salón,,
2021-09-13,21:09,Arroz Chaufa,22,22.0,484.0,Efectivo,Cajero,salón,,
2021-09-13,12:03,Tallarines Verdes,14,24.0,336.0,Efectivo,Cajero,salón,,
2021-09-14,19:29,Lomo Saltado,35,25.0,875.0,Efectivo,Cajero,salón,,
2021-09-14,15:19,Pollo a la Brasa,26,30.0,780.0,Efectivo,Cajero,salón,,
2021-09-14,12:53,Ceviche Clásico,30,28.0,840.0,Efectivo,Cajero,salón,,
2021-09-14,19:39,Arroz Chaufa,20,22.0,440.0,Efectivo,Cajero,salón,,
2021-09-14,20:19,Tallarines Verdes,14,24.0,336.0,Efectivo,Cajero,salón,,
2021-09-15,21:26,Lomo Saltado,40,25.0,1000.0,Efectivo,Cajero,salón,,
2021-09-15,15:14,Pollo a la Brasa,32,30.0,960.0,Efectivo,Cajero,salón,,
2021-09-15,15:21,Ceviche Clásico,24,28.0,672.0,Efectivo,Cajero,salón,,
2021-09-15,20:07,Arroz Chaufa,26,22.0,572.0,Efectivo,Cajero,salón,,
2021-09-15,21:00,Tallarines Verdes,18,24.0,432.0,Efectivo,Cajero,salón,,
2021-09-16,15:53,Lomo Saltado,34,25.0,850.0,Efectivo,Cajero,salón,,
2021-09-16,11:11,Pollo a la Brasa,20,30.0,600.0,Efectivo,Cajero,salón,,
2021-09-16,19:18,Ceviche Clásico,29,28.0,812.0,Efectivo,Cajero,salón,,
2021-09-16,12:58,Arroz Chaufa,17,22.0,374.0,Efectivo,Cajero,salón,,
2021-09-16,17:10,Tallarines Verdes,10,24.0,240.0,Efectivo,Cajero,salón,,
2021-09-17,21:04,Lomo Saltado,34,25.0,850.0,Efectivo,Cajero,salón,,
2021-09-17,15:44,Pollo a la Brasa,27,30.0,810.0,Efectivo,Cajero,salón,,
2021-09-17,14:44,Ceviche Clásico,27,28.0,756.0,Efectivo,Cajero,salón,,
2021-09-17,15:27,Arroz Chaufa,17,22.0,374.0,Efectivo,Cajero,salón,,
2021-09-17,15:08,Tallarines Verdes,12,24.0,288.0,Efectivo,Cajero,salón,,
2021-09-18,13:45,Lomo Saltado,56,25.0,1400.0,Efectivo,Cajero,salón,,
2021-09-18,21:37,Pollo a la Brasa,60,30.0,1800.0,Efectivo,Cajero,salón,,
2021-09-18,14:00,Ceviche Clásico,47,28.0,1316.0,Efectivo,Cajero,salón,,
2021-09-18,13:55,Arroz Chaufa,25,22.0,550.0,Efectivo,Cajero,salón,,
2021-09-18,13:54,Tallarines Verdes,19,24.0,456.0,Efectivo,Cajero,salón,,
2021-09-19,12:46,Lomo Saltado,72,25.0,1800.0,Efectivo,Cajero,salón,,
2021-09-19,12:51,Pollo a la Brasa,50,30.0,1500.0,Efectivo,Cajero,salón,,
2021-09-19,19:24,Ceviche Clásico,43,28.0,1204.0,Efectivo,Cajero,salón,,
2021-09-19,11:36,Arroz Chaufa,52,22.0,1144.0,Efectivo,Cajero,salón,,
2021-09-19,19:29,Tallarines Verdes,20,24.0,480.0,Efectivo,Cajero,salón,,
2021-09-20,15:31,Lomo Saltado,64,25.0,1600.0,Efectivo,Cajero,salón,,
2021-09-20,18:53,Pollo a la Brasa,42,30.0,1260.0,Efectivo,Cajero,salón,,
2021-09-20,17:50,Ceviche Clásico,55,28.0,1540.0,Efectivo,Cajero,salón,,
2021-09-20,20:42,Arroz Chaufa,18,22.0,396.0,Efectivo,Cajero,salón,,
2021-09-20,16:26,Tallarines Verdes,18,24.0,432.0,Efectivo,Cajero,salón,,
2021-09-21,11:26,Lomo Saltado,68,25.0,1700.0,Efectivo,Cajero,salón,,
2021-09-21,18:24,Pollo a la Brasa,54,30.0,1620.0,Efectivo,Cajero,salón,,
2021-09-21,19:09,Ceviche Clásico,39,28.0,1092.0,Efectivo,Cajero,salón,,
2021-09-21,18:32,Arroz Chaufa,20,22.0,440.0,Efectivo,Cajero,salón,,
2021-09-21,13:36,Tallarines Verdes,20,24.0,480.0,Efectivo,Cajero,salón,,
2021-09-22,12:07,Lomo Saltado,32,25.0,800.0,Efectivo,Cajero,salón,,
2021-09-22,12:51,Pollo a la Brasa,28,30.0,840.0,Efectivo,Cajero,salón,,
2021-09-22,13:19,Ceviche Clásico,16,28.0,448.0,Efectivo,Cajero,salón,,
2021-09-22,14:37,Arroz Chaufa,14,22.0,308.0,Efectivo,Cajero,salón,,
2021-09-22,20:27,Tallarines Verdes,9,24.0,216.0,Efectivo,Cajero,salón,,
2021-09-23,14:00,Lomo Saltado,59,25.0,1475.0,Efectivo,Cajero,salón,,
2021-09-23,13:56,Pollo a la Brasa,36,30.0,1080.0,Efectivo,Cajero,salón,,
2021-09-23,20:06,Ceviche Clásico,25,28.0,700.0,Efectivo,Cajero,salón,,
2021-09-23,12:46,Arroz Chaufa,31,22.0,682.0,Efectivo,Cajero,salón,,
2021-09-23,13:17,Tallarines Verdes,13,24.0,312.0,Efectivo,Cajero,salón,,
2021-09-24,15:25,Lomo Saltado,57,25.0,1425.0,Efectivo,Cajero,salón,,
2021-09-24,14:21,Pollo a la Brasa,63,30.0,1890.0,Efectivo,Cajero,salón,,
2021-09-24,19:56,Ceviche Clásico,45,28.0,1260.0,Efectivo,Cajero,salón,,
2021-09-24,18:25,Arroz Chaufa,32,22.0,704.0,Efectivo,Cajero,salón,,
2021-09-24,11:24,Tallarines Verdes,20,24.0,480.0,Efectivo,Cajero,salón,,
2021-09-25,15:52,Lomo Saltado,77,25.0,1925.0,Efectivo,Cajero,salón,,
2021-09-25,12:00,Pollo a la Brasa,68,30.0,2040.0,Efectivo,Cajero,salón,,
2021-09-25,14:10,Ceviche Clásico,47,28.0,1316.0,Efectivo,Cajero,salón,,
2021-09-25,20:44,Arroz Chaufa,27,22.0,594.0,Efectivo,Cajero,salón,,
2021-09-25,18:18,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2021-09-26,13:13,Lomo Saltado,54,25.0,1350.0,Efectivo,Cajero,salón,,
2021-09-26,17:56,Pollo a la Brasa,44,30.0,1320.0,Efectivo,Cajero,salón,,
2021-09-26,17:12,Ceviche Clásico,35,28.0,980.0,Efectivo,Cajero,salón,,
2021-09-26,11:40,Arroz Chaufa,25,22.0,550.0,Efectivo,Cajero,salón,,
2021-09-26,17:49,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2021-09-27,12:29,Lomo Saltado,67,25.0,1675.0,Efectivo,Cajero,salón,,
2021-09-27,18:07,Pollo a la Brasa,44,30.0,1320.0,Efectivo,Cajero,salón,,
2021-09-27,21:40,Ceviche Clásico,36,28.0,1008.0,Efectivo,Cajero,salón,,
2021-09-27,19:58,Arroz Chaufa,26,22.0,572.0,Efectivo,Cajero,salón,,
2021-09-27,12:38,Tallarines Verdes,20,24.0,480.0,Efectivo,Cajero,salón,,
2021-09-28,21:00,Lomo Saltado,48,25.0,1200.0,Efectivo,Cajero,salón,,
2021-09-28,20:35,Pollo a la Brasa,57,30.0,1710.0,Efectivo,Cajero,salón,,
2021-09-28,21:43,Ceviche Clásico,39,28.0,1092.0,Efectivo,Cajero,salón,,
2021-09-28,16:12,Arroz Chaufa,32,22.0,704.0,Efectivo,Cajero,salón,,
2021-09-28,15:51,Tallarines Verdes,31,24.0,744.0,Efectivo,Cajero,salón,,
2021-09-29,17:03,Lomo Saltado,39,25.0,975.0,Efectivo,Cajero,salón,,
2021-09-29,14:30,Pollo a la Brasa,30,30.0,900.0,Efectivo,Cajero,salón,,
2021-09-29,21:06,Ceviche Clásico,27,28.0,756.0,Efectivo,Cajero,salón,,
2021-09-29,11:04,Arroz Chaufa,15,22.0,330.0,Efectivo,Cajero,salón,,
2021-09-29,16:22,Tallarines Verdes,12,24.0,288.0,Efectivo,Cajero,salón,,
2021-09-30,13:24,Lomo Saltado,70,25.0,1750.0,Efectivo,Cajero,salón,,
2021-09-30,11:17,Pollo a la Brasa,56,30.0,1680.0,Efectivo,Cajero,salón,,
2021-09-30,14:49,Ceviche Clásico,46,28.0,1288.0,Efectivo,Cajero,salón,,
2021-09-30,19:28,Arroz Chaufa,52,22.0,1144.0,Efectivo,Cajero,salón,,
2021-09-30,17:46,Tallarines Verdes,24,24.0,576.0,Efectivo,Cajero,salón,,
2021-10-01,15:36,Lomo Saltado,48,25.0,1200.0,Efectivo,Cajero,salón,,
2021-10-01,13:44,Pollo a la Brasa,42,30.0,1260.0,Efectivo,Cajero,salón,,
2021-10-01,18:39,Ceviche Clásico,29,28.0,812.0,Efectivo,Cajero,salón,,
2021-10-01,11:46,Arroz Chaufa,21,22.0,462.0,Efectivo,Cajero,salón,,
2021-10-01,14:53,Tallarines Verdes,12,24.0,288.0,Efectivo,Cajero,salón,,
2021-10-02,21:51,Lomo Saltado,80,25.0,2000.0,Efectivo,Cajero,salón,,
2021-10-02,15:38,Pollo a la Brasa,68,30.0,2040.0,Efectivo,Cajero,salón,,
2021-10-02,11:08,Ceviche Clásico,70,28.0,1960.0,Efectivo,Cajero,salón,,
2021-10-02,21:59,Arroz Chaufa,50,22.0,1100.0,Efectivo,Cajero,salón,,
2021-10-02,20:51,Tallarines Verdes,34,24.0,816.0,Efectivo,Cajero,salón,,
2021-10-03,15:40,Lomo Saltado,48,25.0,1200.0,Efectivo,Cajero,salón,,
2021-10-03,13:52,Pollo a la Brasa,42,30.0,1260.0,Efectivo,Cajero,salón,,
2021-10-03,16:36,Ceviche Clásico,30,28.0,840.0,Efectivo,Cajero,salón,,
2021-10-03,14:17,Arroz Chaufa,18,22.0,396.0,Efectivo,Cajero,salón,,
2021-10-03,15:41,Tallarines Verdes,15,24.0,360.0,Efectivo,Cajero,salón,,
2021-10-04,17:11,Lomo Saltado,81,25.0,2025.0,Efectivo,Cajero,salón,,
2021-10-04,12:58,Pollo a la Brasa,50,30.0,1500.0,Efectivo,Cajero,salón,,
2021-10-04,16:40,Ceviche Clásico,45,28.0,1260.0,Efectivo,Cajero,salón,,
2021-10-04,18:25,Arroz Chaufa,51,22.0,1122.0,Efectivo,Cajero,salón,,
2021-10-04,13:22,Tallarines Verdes,29,24.0,696.0,Efectivo,Cajero,salón,,
2021-10-05,14:32,Lomo Saltado,73,25.0,1825.0,Efectivo,Cajero,salón,,
2021-10-05,14:02,Pollo a la Brasa,61,30.0,1830.0,Efectivo,Cajero,salón,,
2021-10-05,21:42,Ceviche Clásico,42,28.0,1176.0,Efectivo,Cajero,salón,,
2021-10-05,12:05,Arroz Chaufa,20,22.0,440.0,Efectivo,Cajero,salón,,
2021-10-05,13:31,Tallarines Verdes,23,24.0,552.0,Efectivo,Cajero,salón,,
2021-10-06,13:18,Lomo Saltado,56,25.0,1400.0,Efectivo,Cajero,salón,,
2021-10-06,14:41,Pollo a la Brasa,46,30.0,1380.0,Efectivo,Cajero,salón,,
2021-10-06,18:08,Ceviche Clásico,45,28.0,1260.0,Efectivo,Cajero,salón,,
2021-10-06,17:17,Arroz Chaufa,25,22.0,550.0,Efectivo,Cajero,salón,,
2021-10-06,19:05,Tallarines Verdes,19,24.0,456.0,Efectivo,Cajero,salón,,
2021-10-07,19:03,Lomo Saltado,72,25.0,1800.0,Efectivo,Cajero,salón,,
2021-10-07,12:54,Pollo a la Brasa,51,30.0,1530.0,Efectivo,Cajero,salón,,
2021-10-07,19:49,Ceviche Clásico,41,28.0,1148.0,Efectivo,Cajero,salón,,
2021-10-07,18:21,Arroz Chaufa,27,22.0,594.0,Efectivo,Cajero,salón,,
2021-10-07,19:04,Tallarines Verdes,20,24.0,480.0,Efectivo,Cajero,salón,,
2021-10-08,16:39,Lomo Saltado,36,25.0,900.0,Efectivo,Cajero,salón,,
2021-10-08,19:49,Pollo a la Brasa,44,30.0,1320.0,Efectivo,Cajero,salón,,
2021-10-08,20:31,Ceviche Clásico,34,28.0,952.0,Efectivo,Cajero,salón,,
2021-10-08,19:25,Arroz Chaufa,26,22.0,572.0,Efectivo,Cajero,salón,,
2021-10-08,15:47,Tallarines Verdes,12,24.0,288.0,Efectivo,Cajero,salón,,
2021-10-09,13:44,Lomo Saltado,52,25.0,1300.0,Efectivo,Cajero,salón,,
2021-10-09,18:03,Pollo a la Brasa,43,30.0,1290.0,Efectivo,Cajero,salón,,
2021-10-09,16:35,Ceviche Clásico,35,28.0,980.0,Efectivo,Cajero,salón,,
2021-10-09,21:20,Arroz Chaufa,22,22.0,484.0,Efectivo,Cajero,salón,,
2021-10-09,20:47,Tallarines Verdes,18,24.0,432.0,Efectivo,Cajero,salón,,
2021-10-10,15:15,Lomo Saltado,77,25.0,1925.0,Efectivo,Cajero,salón,,
2021-10-10,11:40,Pollo a la Brasa,56,30.0,1680.0,Efectivo,Cajero,salón,,
2021-10-10,21:24,Ceviche Clásico,38,28.0,1064.0,Efectivo,Cajero,salón,,
2021-10-10,18:26,Arroz Chaufa,33,22.0,726.0,Efectivo,Cajero,salón,,
2021-10-10,13:21,Tallarines Verdes,25,24.0,600.0,Efectivo,Cajero,salón,,
2021-10-11,16:18,Lomo Saltado,53,25.0,1325.0,Efectivo,Cajero,salón,,
2021-10-11,15:08,Pollo a la Brasa,54,30.0,1620.0,Efectivo,Cajero,salón,,
2021-10-11,17:23,Ceviche Clásico,39,28.0,1092.0,Efectivo,Cajero,salón,,
2021-10-11,19:53,Arroz Chaufa,22,22.0,484.0,Efectivo,Cajero,salón,,
2021-10-11,15:09,Tallarines Verdes,17,24.0,408.0,Efectivo,Cajero,salón,,
2021-10-12,17:20,Lomo Saltado,86,25.0,2150.0,Efectivo,Cajero,salón,,
2021-10-12,15:44,Pollo a la Brasa,69,30.0,2070.0,Efectivo,Cajero,salón,,
2021-10-12,19:26,Ceviche Clásico,54,28.0,1512.0,Efectivo,Cajero,salón,,
2021-10-12,14:10,Arroz Chaufa,34,22.0,748.0,Efectivo,Cajero,salón,,
2021-10-12,11:53,Tallarines Verdes,27,24.0,648.0,Efectivo,Cajero,salón,,
2021-10-13,19:54,Lomo Saltado,38,25.0,950.0,Efectivo,Cajero,salón,,
2021-10-13,19:18,Pollo a la Brasa,35,30.0,1050.0,Efectivo,Cajero,salón,,
2021-10-13,17:48,Ceviche Clásico,32,28.0,896.0,Efectivo,Cajero,salón,,
